Date,Open,High,Low,Close
2015-03-20,0.15123,0.15153,0.14825,0.14899
2015-03-23,0.14891,0.14939,0.14678,0.14678
2015-03-24,0.1468,0.14792,0.14606,0.14765
2015-03-25,0.1476,0.14774,0.14622,0.14668
2015-03-26,0.14668,0.14817,0.1457,0.14803
2015-03-27,0.14791,0.14886,0.14718,0.1476
2015-03-30,0.14774,0.14897,0.1477,0.14873
2015-03-31,0.14872,0.15041,0.14863,0.15015
2015-04-01,0.15014,0.15042,0.14944,0.14975
2015-04-02,0.14975,0.15,0.148,0.14831
2015-04-03,0.14831,0.1486,0.14647,0.14857
2015-04-06,0.14681,0.14857,0.14677,0.14763
2015-04-07,0.14758,0.14931,0.14728,0.14907
2015-04-08,0.14904,0.14953,0.14811,0.14945
2015-04-09,0.14954,0.15142,0.14938,0.15104
2015-04-10,0.15102,0.15233,0.15047,0.15189
2015-04-13,0.15172,0.15279,0.15136,0.15213
2015-04-14,0.15212,0.15269,0.15064,0.15104
2015-04-15,0.15148,0.15236,0.15064,0.15091
2015-04-16,0.15093,0.15179,0.14925,0.14997
2015-04-17,0.14983,0.15029,0.14873,0.14926
2015-04-20,0.14922,0.15036,0.1491,0.15012
2015-04-21,0.15013,0.15117,0.14965,0.15014
2015-04-22,0.15014,0.15063,0.14944,0.15054
2015-04-23,0.15056,0.15113,0.14876,0.14907
2015-04-24,0.14898,0.14953,0.14803,0.1486
2015-04-27,0.14856,0.14904,0.14737,0.14777
2015-04-28,0.14778,0.14823,0.14662,0.1468
2015-04-29,0.14681,0.14699,0.14427,0.14507
2015-04-30,0.14512,0.14545,0.14313,0.14353
2015-05-01,0.14378,0.1442,0.14299,0.14391
2015-05-04,0.14403,0.14471,0.14344,0.14445
2015-05-05,0.14448,0.14549,0.14367,0.14406
2015-05-06,0.14407,0.14411,0.14181,0.14213
2015-05-07,0.14213,0.14328,0.14156,0.14306
2015-05-08,0.14316,0.14393,0.14287,0.1438
2015-05-11,0.14382,0.14459,0.14372,0.14439
2015-05-12,0.14441,0.14457,0.14282,0.14355
2015-05-13,0.14355,0.14358,0.14162,0.14188
2015-05-14,0.14191,0.14209,0.14103,0.14133
2015-05-15,0.14135,0.14227,0.14058,0.14068
2015-05-18,0.14099,0.14256,0.14079,0.14239
2015-05-19,0.14245,0.14478,0.14234,0.1445
2015-05-20,0.14449,0.14547,0.14446,0.1452
2015-05-21,0.14522,0.14528,0.14433,0.14524
2015-05-22,0.14523,0.14658,0.14412,0.14647
2015-05-25,0.14683,0.1471,0.14654,0.14694
2015-05-26,0.14749,0.14832,0.1471,0.148
2015-05-27,0.148,0.14896,0.14745,0.14782
2015-05-28,0.14799,0.14821,0.14691,0.14697
2015-05-29,0.14697,0.14752,0.14665,0.14672
2015-06-01,0.14703,0.14808,0.14698,0.14759
2015-06-02,0.14765,0.1477,0.14417,0.14464
2015-06-03,0.14462,0.14515,0.14295,0.14311
2015-06-04,0.14314,0.14388,0.14181,0.14388
2015-06-05,0.1439,0.14566,0.14291,0.14505
2015-06-08,0.14509,0.14539,0.14248,0.14274
2015-06-09,0.14279,0.14363,0.14206,0.14287
2015-06-10,0.14271,0.14289,0.14171,0.14224
2015-06-11,0.14225,0.14361,0.14225,0.14326
2015-06-12,0.14329,0.14428,0.14265,0.14298
2015-06-15,0.14348,0.14385,0.14258,0.14276
2015-06-16,0.14288,0.14359,0.14218,0.14315
2015-06-17,0.14315,0.1434,0.14182,0.14203
2015-06-18,0.14195,0.14196,0.14082,0.1416
2015-06-19,0.14161,0.14252,0.14144,0.1418
2015-06-22,0.14163,0.14219,0.14117,0.14194
2015-06-23,0.14191,0.14456,0.14189,0.14419
2015-06-24,0.14418,0.14435,0.14343,0.14379
2015-06-25,0.14375,0.14433,0.14353,0.14372
2015-06-26,0.14374,0.14457,0.14356,0.1442
2015-06-29,0.1465,0.1465,0.14296,0.14356
2015-06-30,0.14355,0.1448,0.14347,0.14477
2015-07-01,0.14486,0.1459,0.14454,0.14585
2015-07-02,0.14595,0.14607,0.14507,0.14537
2015-07-03,0.14533,0.14545,0.14491,0.145
2015-07-06,0.14616,0.14662,0.1452,0.14563
2015-07-07,0.14563,0.14737,0.14562,0.1463
2015-07-08,0.14628,0.14659,0.14524,0.1454
2015-07-09,0.14541,0.14648,0.14475,0.14563
2015-07-10,0.14545,0.1456,0.14365,0.14435
2015-07-13,0.14476,0.14643,0.14393,0.14629
2015-07-14,0.14632,0.14677,0.14555,0.14616
2015-07-15,0.14624,0.14714,0.14597,0.14701
2015-07-16,0.14692,0.14827,0.14692,0.14799
2015-07-17,0.148,0.14869,0.14759,0.14865
2015-07-20,0.14866,0.14881,0.14814,0.14869
2015-07-21,0.14861,0.14886,0.14683,0.14719
2015-07-22,0.14719,0.14803,0.1469,0.14732
2015-07-23,0.14728,0.14738,0.14611,0.14654
2015-07-24,0.14656,0.14729,0.1464,0.14665
2015-07-27,0.14648,0.14649,0.14476,0.1452
2015-07-28,0.14521,0.14603,0.14489,0.14557
2015-07-29,0.14513,0.14675,0.14512,0.14654
2015-07-30,0.1465,0.14766,0.1465,0.14725
2015-07-31,0.14723,0.14736,0.14496,0.14664
2015-08-03,0.14667,0.14709,0.14643,0.14699
2015-08-04,0.14698,0.14781,0.14651,0.14781
2015-08-05,0.1483,0.14834,0.14755,0.14769
2015-08-06,0.14764,0.14797,0.14727,0.14733
2015-08-07,0.14732,0.14819,0.14672,0.14683
2015-08-10,0.14685,0.14733,0.14587,0.1461
2015-08-11,0.14612,0.14658,0.14264,0.14317
2015-08-12,0.14317,0.14324,0.13926,0.14034
2015-08-13,0.14034,0.14122,0.13927,0.14009
2015-08-14,0.14008,0.14089,0.13967,0.1408
2015-08-17,0.14084,0.14128,0.14052,0.14114
2015-08-18,0.14115,0.14186,0.14085,0.1418
2015-08-19,0.14181,0.14182,0.1404,0.1406
2015-08-20,0.1406,0.14072,0.1392,0.13929
2015-08-21,0.1393,0.1393,0.13733,0.13733
2015-08-24,0.13735,0.13764,0.13408,0.13481
2015-08-25,0.1346,0.13667,0.1346,0.13515
2015-08-26,0.13523,0.13806,0.13504,0.1376
2015-08-27,0.13755,0.13929,0.13735,0.13886
2015-08-28,0.13873,0.14021,0.13839,0.13999
2015-08-31,0.13976,0.14015,0.13898,0.13985
2015-09-01,0.13969,0.13972,0.1386,0.13898
2015-09-02,0.13882,0.14024,0.13882,0.14024
2015-09-03,0.14018,0.14179,0.1399,0.14143
2015-09-04,0.14141,0.14174,0.14079,0.14106
2015-09-07,0.14083,0.14114,0.14059,0.14083
2015-09-08,0.14095,0.14097,0.13982,0.14011
2015-09-09,0.1401,0.14105,0.13968,0.13971
2015-09-10,0.13975,0.14023,0.13879,0.13882
2015-09-11,0.13886,0.13931,0.1382,0.1383
2015-09-14,0.13826,0.13906,0.13808,0.13881
2015-09-15,0.13881,0.13939,0.1386,0.13925
2015-09-16,0.13925,0.13988,0.13869,0.13899
2015-09-17,0.13897,0.13904,0.1373,0.1375
2015-09-18,0.13784,0.13889,0.13709,0.13889
2015-09-21,0.13912,0.14036,0.13858,0.14033
2015-09-22,0.14026,0.14109,0.13996,0.1409
2015-09-23,0.14099,0.14119,0.13967,0.13994
2015-09-24,0.13997,0.14034,0.13872,0.14016
2015-09-25,0.14014,0.14091,0.13992,0.14012
2015-09-28,0.14015,0.14074,0.13913,0.13927
2015-09-29,0.13927,0.14028,0.13894,0.13963
2015-09-30,0.13962,0.1409,0.13952,0.14077
2015-10-01,0.14078,0.14116,0.14034,0.14053
2015-10-02,0.14053,0.14096,0.1391,0.14029
2015-10-05,0.14022,0.14072,0.13942,0.14054
2015-10-06,0.1405,0.14071,0.13943,0.13957
2015-10-07,0.13958,0.14023,0.13942,0.13992
2015-10-08,0.13998,0.14001,0.13904,0.13955
2015-10-09,0.13933,0.13971,0.13837,0.1387
2015-10-12,0.13865,0.13927,0.13843,0.13925
2015-10-13,0.13925,0.13937,0.13832,0.13847
2015-10-14,0.13846,0.13874,0.13712,0.1373
2015-10-15,0.13727,0.13855,0.13707,0.13846
2015-10-16,0.13845,0.13874,0.13801,0.13866
2015-10-19,0.13846,0.13914,0.13808,0.13876
2015-10-20,0.13893,0.139,0.13817,0.1387
2015-10-21,0.1387,0.13888,0.13845,0.13886
2015-10-22,0.1388,0.14166,0.13873,0.14161
2015-10-23,0.14161,0.14314,0.14128,0.1429
2015-10-26,0.14288,0.14296,0.14225,0.14233
2015-10-27,0.14229,0.14267,0.1421,0.14256
2015-10-28,0.14258,0.1442,0.14177,0.14383
2015-10-29,0.14382,0.14403,0.14314,0.14314
2015-10-30,0.14315,0.14394,0.14279,0.14368
2015-11-02,0.14358,0.14359,0.14266,0.14323
2015-11-03,0.14321,0.14421,0.14302,0.14394
2015-11-04,0.14386,0.14543,0.14381,0.14519
2015-11-05,0.14519,0.14539,0.14467,0.14484
2015-11-06,0.14475,0.14699,0.14444,0.14652
2015-11-09,0.14662,0.14677,0.14562,0.1461
2015-11-10,0.14607,0.14722,0.14599,0.14653
2015-11-11,0.14653,0.14655,0.14578,0.14607
2015-11-12,0.14573,0.14668,0.14503,0.14521
2015-11-13,0.14523,0.14643,0.14512,0.14557
2015-11-16,0.1462,0.14696,0.14592,0.14684
2015-11-17,0.14685,0.14757,0.14672,0.14739
2015-11-18,0.14743,0.14752,0.14645,0.14692
2015-11-19,0.14672,0.14678,0.14556,0.14595
2015-11-20,0.14595,0.14714,0.14592,0.1471
2015-11-23,0.14712,0.14771,0.14693,0.14711
2015-11-24,0.14713,0.14728,0.14668,0.14697
2015-11-25,0.14681,0.14799,0.14639,0.14732
2015-11-26,0.14733,0.14756,0.14727,0.14754
2015-11-27,0.14746,0.14807,0.147,0.14777
2015-11-30,0.1477,0.14795,0.14758,0.14784
2015-12-01,0.14784,0.14784,0.14687,0.14703
2015-12-02,0.14703,0.14796,0.14695,0.14726
2015-12-03,0.14726,0.14821,0.14232,0.14297
2015-12-04,0.14299,0.14409,0.14265,0.14366
2015-12-07,0.14347,0.14447,0.14336,0.14399
2015-12-08,0.14399,0.144,0.14291,0.14299
2015-12-09,0.143,0.14315,0.14114,0.14138
2015-12-10,0.1414,0.14212,0.14092,0.14196
2015-12-11,0.14195,0.14207,0.14053,0.14094
2015-12-14,0.14117,0.14135,0.14016,0.14071
2015-12-15,0.14072,0.14185,0.13974,0.14153
2015-12-16,0.14152,0.14169,0.14054,0.14158
2015-12-17,0.14207,0.14275,0.14164,0.14232
2015-12-18,0.14232,0.14268,0.14175,0.14195
2015-12-21,0.14195,0.14198,0.14105,0.14134
2015-12-22,0.14139,0.14151,0.14054,0.1409
2015-12-23,0.14092,0.14196,0.14079,0.14152
2015-12-24,0.14154,0.14154,0.14072,0.14078
2015-12-25,0.14084,0.14105,0.14063,0.14063
2015-12-28,0.14081,0.14081,0.14019,0.14041
2015-12-29,0.1404,0.14127,0.14002,0.14116
2015-12-30,0.14115,0.14123,0.14051,0.14092
2015-12-31,0.14055,0.14187,0.14055,0.14171
2016-01-01,0.14181,0.14181,0.14175,0.1418
2016-01-04,0.14169,0.14225,0.13994,0.14126
2016-01-05,0.14127,0.14304,0.14107,0.14252
2016-01-06,0.14253,0.14268,0.14128,0.14147
2016-01-07,0.14149,0.14154,0.13841,0.13886
2016-01-08,0.13885,0.13999,0.13864,0.13883
2016-01-11,0.1386,0.14017,0.13842,0.14009
2016-01-12,0.14011,0.14042,0.13939,0.13998
2016-01-13,0.1403,0.14079,0.13966,0.13973
2016-01-14,0.13972,0.13991,0.13864,0.13956
2016-01-15,0.13966,0.13994,0.13827,0.13909
2016-01-18,0.13915,0.13977,0.13898,0.13945
2016-01-19,0.1397,0.14001,0.13896,0.13929
2016-01-20,0.13925,0.13982,0.13845,0.13952
2016-01-21,0.1395,0.14077,0.13919,0.13971
2016-01-22,0.14024,0.14104,0.13992,0.14075
2016-01-25,0.14079,0.14101,0.13995,0.14003
2016-01-26,0.14003,0.14047,0.13972,0.13981
2016-01-27,0.1398,0.14028,0.13925,0.13936
2016-01-28,0.13939,0.13992,0.13862,0.13895
2016-01-29,0.1394,0.14089,0.13897,0.14039
2016-02-01,0.14042,0.14042,0.13935,0.13953
2016-02-02,0.13979,0.13993,0.13891,0.1391
2016-02-03,0.13957,0.13963,0.13644,0.13713
2016-02-04,0.13704,0.13743,0.13536,0.13576
2016-02-05,0.13575,0.1369,0.13565,0.1363
2016-02-08,0.1365,0.1372,0.13567,0.13582
2016-02-09,0.13582,0.13614,0.13419,0.13479
2016-02-10,0.13476,0.13588,0.13453,0.13486
2016-02-11,0.13483,0.13488,0.13373,0.13444
2016-02-12,0.13445,0.1356,0.13428,0.13516
2016-02-15,0.13541,0.13821,0.13538,0.13789
2016-02-16,0.13787,0.13794,0.13713,0.13774
2016-02-17,0.1377,0.13801,0.13706,0.13765
2016-02-18,0.13762,0.13851,0.13748,0.1381
2016-02-19,0.13814,0.13848,0.13764,0.13774
2016-02-22,0.1379,0.13928,0.13782,0.13903
2016-02-23,0.139,0.13929,0.13858,0.13897
2016-02-24,0.13898,0.13953,0.1385,0.13883
2016-02-25,0.13883,0.13924,0.13852,0.13883
2016-02-26,0.13886,0.14003,0.13817,0.13985
2016-02-29,0.13988,0.14056,0.13933,0.14019
2016-03-01,0.14019,0.14104,0.14014,0.14047
2016-03-02,0.14047,0.14093,0.14032,0.14041
2016-03-03,0.14042,0.14073,0.13943,0.13967
2016-03-04,0.13968,0.14027,0.13905,0.13936
2016-03-07,0.13964,0.14015,0.1392,0.13931
2016-03-08,0.13929,0.13978,0.139,0.13958
2016-03-09,0.14003,0.14019,0.13909,0.13953
2016-03-10,0.13958,0.14156,0.13692,0.13737
2016-03-11,0.13737,0.13878,0.13697,0.138
2016-03-14,0.138,0.1389,0.13789,0.1386
2016-03-15,0.13861,0.13871,0.138,0.13817
2016-03-16,0.13817,0.13867,0.13649,0.13672
2016-03-17,0.13666,0.13731,0.136,0.13634
2016-03-18,0.13635,0.13721,0.13617,0.13711
2016-03-21,0.13707,0.13726,0.13663,0.13721
2016-03-22,0.13721,0.13757,0.13671,0.13736
2016-03-23,0.13728,0.13774,0.13721,0.13742
2016-03-24,0.13747,0.13768,0.13722,0.1373
2016-03-25,0.13747,0.13759,0.13728,0.13749
2016-03-28,0.13743,0.1375,0.13677,0.13723
2016-03-29,0.13723,0.13742,0.13602,0.1361
2016-03-30,0.1361,0.13663,0.13578,0.13644
2016-03-31,0.13643,0.13669,0.13574,0.1361
2016-04-01,0.13613,0.13632,0.13528,0.1354
2016-04-04,0.13546,0.13583,0.13525,0.13549
2016-04-05,0.1355,0.13609,0.13533,0.13561
2016-04-06,0.13569,0.13606,0.13485,0.13522
2016-04-07,0.13522,0.1362,0.13496,0.13581
2016-04-08,0.13584,0.136,0.13524,0.13547
2016-04-11,0.13538,0.13583,0.1351,0.13565
2016-04-12,0.13565,0.13627,0.135,0.13588
2016-04-13,0.13588,0.137,0.13583,0.13693
2016-04-14,0.13689,0.1372,0.13656,0.13699
2016-04-15,0.13695,0.13712,0.13633,0.13671
2016-04-18,0.13667,0.13672,0.13623,0.13645
2016-04-19,0.13644,0.13656,0.13589,0.1362
2016-04-20,0.13612,0.13694,0.13581,0.13683
2016-04-21,0.13682,0.13687,0.13559,0.13677
2016-04-22,0.13677,0.13709,0.13629,0.13693
2016-04-25,0.13702,0.13702,0.13646,0.13668
2016-04-26,0.13669,0.13672,0.13584,0.13632
2016-04-27,0.1363,0.13638,0.13577,0.13592
2016-04-28,0.13589,0.13642,0.13572,0.13601
2016-04-29,0.13601,0.13601,0.1346,0.13487
2016-05-02,0.13472,0.13479,0.13382,0.13394
2016-05-03,0.13394,0.13412,0.13301,0.13409
2016-05-04,0.13407,0.1343,0.13354,0.1339
2016-05-05,0.13391,0.13495,0.13362,0.1348
2016-05-06,0.13478,0.13503,0.13434,0.13493
2016-05-09,0.13499,0.13517,0.13446,0.1348
2016-05-10,0.1348,0.13501,0.13444,0.13489
2016-05-11,0.13492,0.13494,0.13436,0.1348
2016-05-12,0.13479,0.13512,0.13438,0.13487
2016-05-13,0.13485,0.13564,0.13461,0.1354
2016-05-16,0.13531,0.13553,0.13499,0.13553
2016-05-17,0.13553,0.13561,0.13506,0.13559
2016-05-18,0.13558,0.13634,0.1354,0.13623
2016-05-19,0.13624,0.13654,0.13599,0.13635
2016-05-20,0.13635,0.13639,0.13592,0.13603
2016-05-23,0.136,0.13638,0.13585,0.13597
2016-05-24,0.13608,0.13704,0.13589,0.13688
2016-05-25,0.13688,0.13693,0.1365,0.13672
2016-05-26,0.13672,0.13678,0.13597,0.13624
2016-05-27,0.13625,0.13711,0.13615,0.13711
2016-05-30,0.13725,0.13727,0.1363,0.13679
2016-05-31,0.13622,0.13658,0.13605,0.13652
2016-06-01,0.13651,0.13663,0.13554,0.13593
2016-06-02,0.13591,0.13649,0.13547,0.13618
2016-06-03,0.13621,0.13631,0.13382,0.13402
2016-06-06,0.13365,0.13438,0.13365,0.13409
2016-06-07,0.1341,0.13414,0.13373,0.13395
2016-06-08,0.13396,0.13408,0.13338,0.13349
2016-06-09,0.13347,0.13479,0.13332,0.13468
2016-06-10,0.13471,0.13547,0.13453,0.13544
2016-06-13,0.13515,0.13558,0.13433,0.13453
2016-06-14,0.13448,0.13548,0.13434,0.13526
2016-06-15,0.13525,0.13578,0.1346,0.13489
2016-06-16,0.13474,0.13633,0.13467,0.13518
2016-06-17,0.13509,0.1352,0.1344,0.13453
2016-06-20,0.13383,0.13459,0.13347,0.13431
2016-06-21,0.13432,0.13522,0.13391,0.13478
2016-06-22,0.13484,0.13512,0.1342,0.13431
2016-06-23,0.13413,0.13431,0.13307,0.13342
2016-06-24,0.13419,0.13863,0.1341,0.13591
2016-06-27,0.13679,0.13731,0.13598,0.13646
2016-06-28,0.13639,0.13646,0.13547,0.13582
2016-06-29,0.13585,0.13612,0.13525,0.13545
2016-06-30,0.13545,0.13624,0.1349,0.13551
2016-07-01,0.13546,0.13572,0.13449,0.13488
2016-07-04,0.13495,0.13521,0.13461,0.13467
2016-07-05,0.13478,0.13562,0.13428,0.13532
2016-07-06,0.13532,0.13559,0.13452,0.13464
2016-07-07,0.13479,0.1354,0.13463,0.13528
2016-07-08,0.13518,0.13564,0.13482,0.13527
2016-07-11,0.13534,0.13566,0.13502,0.13507
2016-07-12,0.13506,0.13517,0.1344,0.13514
2016-07-13,0.13513,0.13536,0.13448,0.13471
2016-07-14,0.13476,0.13477,0.13396,0.13461
2016-07-15,0.13465,0.13529,0.13419,0.13518
2016-07-18,0.13514,0.13535,0.13459,0.13467
2016-07-19,0.13479,0.1357,0.13465,0.13553
2016-07-20,0.13552,0.13625,0.13546,0.13598
2016-07-21,0.13596,0.13625,0.13553,0.13581
2016-07-22,0.13582,0.13647,0.13573,0.13616
2016-07-25,0.13655,0.13669,0.13606,0.13612
2016-07-26,0.13615,0.13645,0.13588,0.13645
2016-07-27,0.13636,0.13646,0.13541,0.13555
2016-07-28,0.13556,0.1357,0.13505,0.13554
2016-07-29,0.13558,0.13568,0.13434,0.13477
2016-08-01,0.13486,0.13501,0.13463,0.13479
2016-08-02,0.13476,0.13482,0.13398,0.13441
2016-08-03,0.1344,0.13545,0.13435,0.13519
2016-08-04,0.13515,0.13534,0.13496,0.1353
2016-08-05,0.1353,0.13598,0.13485,0.13555
2016-08-08,0.13552,0.1356,0.13517,0.13541
2016-08-09,0.13538,0.13554,0.13496,0.13515
2016-08-10,0.13478,0.1351,0.13445,0.13472
2016-08-11,0.13467,0.13548,0.13464,0.13518
2016-08-12,0.13516,0.13522,0.13431,0.135
2016-08-15,0.13501,0.13511,0.13449,0.13467
2016-08-16,0.1347,0.13473,0.13352,0.13378
2016-08-17,0.13381,0.13391,0.13327,0.1335
2016-08-18,0.13342,0.13356,0.13277,0.1328
2016-08-19,0.13297,0.13301,0.13259,0.13266
2016-08-22,0.13285,0.13318,0.13272,0.13284
2016-08-23,0.13285,0.13322,0.13251,0.13322
2016-08-24,0.13322,0.13363,0.13289,0.13334
2016-08-25,0.13322,0.13328,0.13292,0.13309
2016-08-26,0.13308,0.1339,0.13224,0.13385
2016-08-29,0.13388,0.13409,0.13347,0.13371
2016-08-30,0.13377,0.13439,0.13373,0.13432
2016-08-31,0.13435,0.1345,0.13408,0.13415
2016-09-01,0.13415,0.13446,0.13364,0.13381
2016-09-02,0.13377,0.13418,0.13313,0.13415
2016-09-05,0.13409,0.13431,0.13389,0.13431
2016-09-06,0.1343,0.13431,0.13295,0.13321
2016-09-07,0.13323,0.13365,0.13307,0.13349
2016-09-08,0.13349,0.13349,0.13259,0.13316
2016-09-09,0.13315,0.13384,0.13264,0.13359
2016-09-12,0.13344,0.1335,0.13286,0.13317
2016-09-13,0.13314,0.13355,0.13297,0.13346
2016-09-14,0.13345,0.13362,0.1329,0.13319
2016-09-15,0.13322,0.13343,0.13288,0.13321
2016-09-16,0.13318,0.13439,0.13316,0.13429
2016-09-19,0.13428,0.13438,0.13383,0.13416
2016-09-20,0.13416,0.1344,0.13363,0.13437
2016-09-21,0.13436,0.13465,0.1338,0.13392
2016-09-22,0.13394,0.13403,0.13318,0.13382
2016-09-23,0.13382,0.13397,0.13335,0.13348
2016-09-26,0.13341,0.13351,0.13296,0.13321
2016-09-27,0.13324,0.1339,0.13316,0.13363
2016-09-28,0.13362,0.13398,0.1334,0.13354
2016-09-29,0.13354,0.13388,0.13332,0.13362
2016-09-30,0.13362,0.13429,0.13331,0.13333
2016-10-03,0.13342,0.13373,0.13328,0.13369
2016-10-04,0.13367,0.13455,0.13352,0.13377
2016-10-05,0.13377,0.13395,0.13326,0.1337
2016-10-06,0.13375,0.13455,0.13336,0.13449
2016-10-07,0.13448,0.13487,0.1338,0.1338
2016-10-10,0.13391,0.13391,0.13316,0.1338
2016-10-11,0.13379,0.13473,0.13365,0.13471
2016-10-12,0.13451,0.13521,0.1344,0.13517
2016-10-13,0.13508,0.13521,0.13437,0.13445
2016-10-14,0.13444,0.13543,0.13436,0.13543
2016-10-17,0.13544,0.13545,0.1348,0.13486
2016-10-18,0.13488,0.1352,0.13451,0.1351
2016-10-19,0.13503,0.13542,0.13482,0.1352
2016-10-20,0.13514,0.13592,0.13471,0.13561
2016-10-21,0.13564,0.13604,0.13558,0.1358
2016-10-24,0.13579,0.13603,0.13542,0.13576
2016-10-25,0.13576,0.13594,0.13528,0.13542
2016-10-26,0.1354,0.13565,0.13498,0.13537
2016-10-27,0.13531,0.13552,0.13479,0.13528
2016-10-28,0.13528,0.1353,0.13425,0.1343
2016-10-31,0.13437,0.13486,0.13432,0.1345
2016-11-01,0.13449,0.13461,0.1335,0.13362
2016-11-02,0.13368,0.13369,0.13301,0.13334
2016-11-03,0.13334,0.13369,0.13293,0.13312
2016-11-04,0.13319,0.13352,0.13276,0.13276
2016-11-07,0.13315,0.13379,0.133,0.13362
2016-11-08,0.13362,0.13385,0.13322,0.13378
2016-11-09,0.13379,0.13521,0.13089,0.13478
2016-11-10,0.13507,0.13524,0.1343,0.13509
2016-11-11,0.13509,0.1355,0.13433,0.13524
2016-11-14,0.13547,0.13634,0.13542,0.13594
2016-11-15,0.13592,0.13613,0.1349,0.13591
2016-11-16,0.13593,0.13623,0.13524,0.13579
2016-11-17,0.13585,0.13714,0.13539,0.13693
2016-11-18,0.13692,0.13726,0.13641,0.13708
2016-11-21,0.13707,0.13716,0.13617,0.1364
2016-11-22,0.13642,0.13713,0.1361,0.1366
2016-11-23,0.13655,0.13736,0.13612,0.13689
2016-11-24,0.13729,0.13743,0.13659,0.1368
2016-11-25,0.13698,0.13701,0.13604,0.13651
2016-11-28,0.13634,0.13696,0.13555,0.13641
2016-11-29,0.13639,0.13706,0.13592,0.13595
2016-11-30,0.13619,0.13742,0.13602,0.13694
2016-12-01,0.13713,0.13719,0.13613,0.13623
2016-12-02,0.13624,0.13656,0.13582,0.13611
2016-12-05,0.13786,0.13786,0.13496,0.13498
2016-12-06,0.1351,0.13606,0.1348,0.13549
2016-12-07,0.13552,0.13564,0.13479,0.13516
2016-12-08,0.13509,0.13708,0.13437,0.13699
2016-12-09,0.13695,0.1374,0.13624,0.13709
2016-12-12,0.1373,0.1374,0.13592,0.13602
2016-12-13,0.13607,0.13656,0.13588,0.1363
2016-12-14,0.13634,0.1378,0.13565,0.13744
2016-12-15,0.13779,0.13885,0.13701,0.13811
2016-12-16,0.13818,0.13838,0.13721,0.13748
2016-12-19,0.13737,0.13833,0.13732,0.13826
2016-12-20,0.13825,0.13894,0.13804,0.13833
2016-12-21,0.13849,0.1386,0.13785,0.13804
2016-12-22,0.13816,0.1382,0.13717,0.13784
2016-12-23,0.13784,0.13814,0.13751,0.13778
2016-12-26,0.13772,0.13786,0.13743,0.13757
