Date,Open,High,Low,Close
2016-09-05,15.534,15.544,15.426,15.467
2016-09-06,15.468,15.506,15.252,15.277
2016-09-07,15.277,15.277,15.161,15.241
2016-09-08,15.246,15.365,15.193,15.338
2016-09-09,15.338,15.432,15.247,15.384
2016-09-12,15.351,15.375,15.207,15.225
2016-09-13,15.221,15.358,15.145,15.323
2016-09-14,15.324,15.461,15.308,15.319
2016-09-15,15.338,15.372,15.245,15.245
2016-09-16,15.228,15.332,15.226,15.309
2016-09-19,15.302,15.312,15.205,15.253
2016-09-20,15.254,15.273,15.189,15.223
2016-09-21,15.225,15.372,15.018,15.025
2016-09-22,15.02,15.121,14.983,15.109
2016-09-23,15.106,15.163,15.069,15.129
2016-09-26,15.123,15.123,15.008,15.019
2016-09-27,15.027,15.116,14.995,15.031
2016-09-28,15.021,15.088,15.011,15.077
2016-09-29,15.08,15.242,15.076,15.148
2016-09-30,15.156,15.217,15.08,15.171
2016-10-03,15.179,15.222,15.148,15.222
2016-10-04,15.221,15.412,15.221,15.393
2016-10-05,15.395,15.519,15.349,15.492
2016-10-06,15.492,15.591,15.44,15.559
2016-10-07,15.563,15.563,15.403,15.406
2016-10-10,15.428,15.449,15.315,15.434
2016-10-11,15.434,15.477,15.334,15.402
2016-10-12,15.367,15.528,15.341,15.492
2016-10-13,15.499,15.527,15.34,15.38
2016-10-14,15.386,15.496,15.378,15.476
2016-10-17,15.458,15.47,15.385,15.386
2016-10-18,15.394,15.432,15.365,15.386
2016-10-19,15.387,15.387,15.294,15.32
2016-10-20,15.319,15.421,15.319,15.393
2016-10-21,15.398,15.418,15.289,15.32
2016-10-24,15.335,15.383,15.297,15.383
2016-10-25,15.379,15.448,15.341,15.341
2016-10-26,15.33,15.429,15.323,15.415
2016-10-27,15.422,15.506,15.373,15.493
2016-10-28,15.494,15.54,15.405,15.431
2016-10-31,15.413,15.504,15.403,15.454
2016-11-01,15.454,15.485,15.327,15.345
2016-11-02,15.351,15.356,15.219,15.274
2016-11-03,15.274,15.286,15.153,15.201
2016-11-04,15.207,15.258,15.186,15.246
2016-11-07,15.375,15.418,15.338,15.399
2016-11-08,15.407,15.486,15.359,15.468
2016-11-09,15.469,15.598,14.951,15.526
2016-11-10,15.576,15.707,15.43,15.675
2016-11-11,15.685,15.706,15.556,15.64
2016-11-14,15.657,15.826,15.657,15.795
2016-11-15,15.795,15.92,15.709,15.875
2016-11-16,15.891,15.934,15.798,15.801
2016-11-17,15.803,16.018,15.78,16.018
2016-11-18,16.017,16.077,15.93,16.076
2016-11-21,16.082,16.106,16.008,16.04
2016-11-22,16.053,16.152,15.976,16.103
2016-11-23,16.106,16.315,16.034,16.221
2016-11-24,16.279,16.395,16.213,16.346
2016-11-25,16.414,16.436,16.26,16.356
2016-11-28,16.291,16.297,16.114,16.171
2016-11-29,16.169,16.416,16.143,16.264
2016-11-30,16.299,16.606,16.239,16.574
2016-12-01,16.636,16.649,16.493,16.561
2016-12-02,16.56,16.56,16.441,16.469
2016-12-05,16.398,16.659,16.398,16.519
2016-12-06,16.504,16.609,16.491,16.549
2016-12-07,16.545,16.585,16.466,16.503
2016-12-08,16.504,16.593,16.433,16.565
2016-12-09,16.569,16.68,16.532,16.673
2016-12-12,16.699,16.753,16.591,16.591
2016-12-13,16.613,16.701,16.604,16.665
2016-12-14,16.676,16.975,16.601,16.937
2016-12-15,16.953,17.079,16.882,16.996
2016-12-16,17.008,17.025,16.875,16.92
2016-12-19,16.882,16.948,16.755,16.82
2016-12-20,16.82,17.02,16.81,16.919
2016-12-21,16.94,16.949,16.85,16.892
2016-12-22,16.905,16.951,16.864,16.892
2016-12-23,16.892,16.927,16.851,16.874
2016-12-26,16.873,16.873,16.813,16.83
2016-12-27,16.843,16.909,16.842,16.874
2016-12-28,16.875,16.94,16.765,16.778
2016-12-29,16.803,16.825,16.696,16.733
2016-12-30,16.736,16.862,16.681,16.822
2017-01-02,16.823,16.915,16.79,16.88
2017-01-03,16.871,17.01,16.834,16.873
2017-01-04,16.885,17.01,16.869,16.889
2017-01-05,16.812,16.926,16.715,16.735
2017-01-06,16.775,16.912,16.707,16.884
2017-01-09,16.907,16.939,16.681,16.681
2017-01-10,16.689,16.774,16.622,16.707
2017-01-11,16.723,16.821,16.477,16.615
2017-01-12,16.612,16.627,16.469,16.621
2017-01-13,16.63,16.69,16.55,16.57
2017-01-16,16.518,16.571,16.468,16.516
2017-01-17,16.511,16.542,16.415,16.425
2017-01-18,16.435,16.751,16.422,16.727
2017-01-19,16.767,16.808,16.644,16.716
2017-01-20,16.689,16.754,16.606,16.652
2017-01-23,16.618,16.618,16.412,16.412
2017-01-24,16.401,16.587,16.401,16.579
2017-01-25,16.583,16.596,16.427,16.443
2017-01-26,16.436,16.67,16.408,16.629
2017-01-27,16.632,16.744,16.607,16.718
2017-01-30,16.682,16.685,16.479,16.496
2017-01-31,16.521,16.542,16.3,16.365
2017-02-01,16.359,16.539,16.358,16.446
2017-02-02,16.404,16.462,16.341,16.384
2017-02-03,16.386,16.47,16.34,16.376
2017-02-06,16.373,16.401,16.252,16.264
2017-02-07,16.272,16.329,16.226,16.296
2017-02-08,16.297,16.331,16.239,16.265
2017-02-09,16.256,16.482,16.256,16.475
2017-02-10,16.475,16.538,16.42,16.437
2017-02-13,16.542,16.557,16.472,16.516
2017-02-14,16.515,16.657,16.457,16.623
2017-02-15,16.627,16.7,16.584,16.601
2017-02-16,16.608,16.612,16.464,16.501
2017-02-17,16.509,16.53,16.381,16.418
2017-02-20,16.428,16.458,16.399,16.429
2017-02-21,16.437,16.505,16.437,16.492
2017-02-22,16.499,16.501,16.395,16.456
2017-02-23,16.452,16.457,16.365,16.385
2017-02-24,16.403,16.417,16.292,16.311
2017-02-27,16.313,16.402,16.25,16.387
2017-02-28,16.391,16.411,16.247,16.408
2017-03-01,16.408,16.545,16.379,16.502
2017-03-02,16.563,16.609,16.517,16.574
2017-03-03,16.594,16.605,16.482,16.51
2017-03-06,16.52,16.52,16.452,16.498
2017-03-07,16.498,16.522,16.466,16.489
2017-03-08,16.49,16.579,16.44,16.527
2017-03-09,16.533,16.623,16.506,16.622
2017-03-10,16.648,16.686,16.583,16.606
2017-03-13,16.603,16.612,16.548,16.604
2017-03-14,16.605,16.627,16.544,16.567
2017-03-15,16.565,16.588,16.354,16.379
2017-03-16,16.384,16.432,16.348,16.409
2017-03-17,16.408,16.432,16.29,16.31
2017-03-20,16.308,16.322,16.26,16.266
2017-03-21,16.273,16.34,16.161,16.166
2017-03-22,16.183,16.208,16.075,16.151
2017-03-23,16.155,16.168,16.048,16.1
2017-03-24,16.103,16.16,16.058,16.16
2017-03-27,16.036,16.087,15.989,16.086
2017-03-28,16.083,16.14,15.994,16.13
2017-03-29,16.131,16.147,16.054,16.105
2017-03-30,16.103,16.226,16.077,16.205
2017-03-31,16.214,16.259,16.141,16.158
2017-04-03,16.153,16.183,16.073,16.08
2017-04-04,16.056,16.075,16.014,16.075
2017-04-05,16.075,16.128,16.0,16.008
2017-04-06,16.007,16.084,15.972,16.05
2017-04-07,16.05,16.12,15.934,16.079
2017-04-10,16.11,16.149,16.033,16.04
2017-04-11,16.03,16.037,15.874,15.896
2017-04-12,15.893,15.915,15.782,15.802
2017-04-13,15.783,15.856,15.772,15.823
2017-04-14,15.823,15.842,15.746,15.754
2017-04-17,15.752,15.824,15.688,15.809
2017-04-18,15.823,15.84,15.726,15.742
2017-04-19,15.755,15.83,15.737,15.789
2017-04-20,15.786,15.88,15.77,15.871
2017-04-21,15.874,15.877,15.796,15.823
2017-04-24,15.966,15.997,15.908,15.924
2017-04-25,15.939,16.124,15.93,16.104
2017-04-26,16.1,16.19,16.068,16.106
2017-04-27,16.106,16.16,16.08,16.117
2017-04-28,16.106,16.17,16.082,16.146
