Date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17
2015-01-26,10.199592556334458,2.2122682632625064,-2.5910285174025076,-0.6269597529708781,2.7588871090211047,-0.5812459962062515,2.5320229200257747,-0.8441496744138777,0.265016220032752,1.669216754688975,-0.8403548908210244,0.24835024395675426,-0.483432420695887,-1.140571265655396,0.7735867427082818,1.0445674631079216,-0.6598084596367261
2015-01-27,10.141991518353457,1.811035438033845,-2.311515474355849,-0.7735602147807953,2.0626950439200584,-1.0911290728255083,0.2932584355637911,0.12877336467439365,1.6513574324455123,0.9222101674525501,-0.539212005558899,1.1449998934147463,0.017983831447196792,-0.9479718873972102,-0.03176540266494191,-0.34651387292052416,-0.47253228411752096
2015-01-28,10.110501122560235,2.411684621273518,-2.352540858268525,-0.8060365581302014,2.2395205105528344,-1.209926244688904,0.5498710965704953,0.11419131064687327,1.4294968277300668,1.3748223439179617,-0.34948263374290434,-0.5167910446181263,-0.5510586447635831,-1.1668961244469969,0.876981180318474,1.457320665101454,-1.0320559536993028
2015-01-29,10.084143681502125,2.275253890978944,-2.6163664668871722,-0.8711018173876496,1.756402778560728,-0.8877366604176432,-0.21439061269149187,0.19909655358215764,1.3046142278621327,1.8981226013737982,-1.078027618076998,-0.7508118924091447,0.5855641612437531,-0.42910663157102563,-0.8315138384409776,1.2066997025509154,-1.2624524213921362
2015-01-30,10.097161444428378,1.877249347291189,-2.411739108599857,-1.0413884766333266,0.975539255319568,-0.5254055984303622,-1.3255434714968357,-0.5319692590995041,2.015554964401834,1.175801791693064,-0.4578743848769216,-0.6966084713640823,-0.886511886057409,-0.25034453875250484,-0.1265068464833931,1.7901851220775158,-1.2161268709504682
2015-02-02,9.940634284957506,2.2137751044106215,-2.3712665351855344,-0.9555087217759228,1.5407162773474683,-0.39027467203628075,-0.26910674453596695,-1.2516941108072237,0.7316863228763779,1.3764617558269683,-0.31405955865215,-0.6112755644884503,-0.47237452960498394,0.1674055226386753,-0.44299016411728775,1.0103224225634437,-0.48122744449792326
2015-02-03,9.924415507656336,2.378296681776129,-1.8764834554702157,-1.0975222652250551,1.0634736660873756,-0.877873201202199,-0.9743607850025447,-0.7452159318724783,1.3209491830925264,1.4900987660879945,-0.6347208295584152,-0.44763161072448904,-1.2704216994409667,0.03749440059885128,0.12472563715593782,1.8851564312199955,-0.8803858014490775
2015-02-04,9.929908780603055,1.584059111390284,-1.5009856632558296,-1.169215607941556,0.3292588339555802,-1.0240643594126577,-1.6963358273424443,-0.74875508440953,0.9821972713429732,1.3825553422725037,-0.7109062897224777,-0.15866468314665222,-0.23874451826582382,0.3050854043720239,-0.8815872050433414,0.4694774762510845,-0.5120637884388137
2015-02-05,10.004360506851796,1.5144482209783383,-1.6544583097531598,-1.195959851704742,0.12976439773484952,-0.7533089165452077,-0.9182017523224222,-1.0874092488558098,0.34523320386740197,2.010108097441953,-1.067198782268988,-0.81934445899815,-1.2814883203974345,-0.06399910785596875,0.5239214660706557,2.149779216694654,-0.8477787607565935
2015-02-06,10.040681497069425,0.6626558131000638,-1.1834980712522545,-1.285521453091362,-0.6698861407846104,-0.9670233793187228,-1.7071136754904204,-0.9280290654201264,0.42164319128710415,1.7505130068172403,-1.2303220617593038,0.06201871322597016,-0.7553473632512633,0.1253800979548895,-0.13293882884841218,0.8882560882779222,-0.5475330840434587
2015-02-09,10.06353348708773,0.481850964444189,-1.1704299717708135,-1.2756945618060993,-0.6979916440115834,-0.63038283297645,-1.1328419566049062,-1.9093463746124615,-0.26695516060030633,1.5753967859931595,-0.76171154323051,-0.4500879617156189,-1.207161472849861,0.23775484372077413,0.19413356079948454,1.1432960151325735,-0.49992547892105355
2015-02-10,10.073607862136647,0.520272505485182,-0.39661802709643423,-1.3914206880876243,-1.0764436729209474,-1.4903713497093507,-1.3388054414502566,-1.0328460897770935,0.1730561504020009,1.8961275385022076,-1.5112836508320766,0.13125831219000617,-1.5848499247443948,0.21184733525910218,0.30747145273866866,1.8305486986697046,-0.9686038457915702
2015-02-11,10.090906824579616,0.5073753336685647,-0.6915347478167584,-1.3011543189388834,-0.6904638865164977,-1.1850223075425248,-0.5113639330609214,-1.5139864910854048,-0.3646662658842569,1.864733194339497,-1.1789091337428725,-0.25306765853847474,-1.6273350118063301,0.20040354287578022,0.5916729064411403,1.9220377394246186,-0.9990361714343797
2015-02-12,10.144425856375618,-0.2030238072090941,-0.9352095443414723,-1.3008321301523338,-0.9585316663538266,-0.7749613363068983,-0.9781251794911032,-2.1347902428055896,-0.1866493498310221,0.9994032153044428,-0.15412604873782143,-0.470172144365376,-1.624633975913647,0.3882802458451533,0.38942973207024423,1.1526357553581676,-0.8232926325969365
2015-02-13,10.154777459063101,-0.655535735683195,-0.734140542433626,-1.2507836330425135,-0.9065512338860593,-1.2391049594547388,-0.8232136668231084,-1.2758910961311039,-0.3294066395506948,1.3347769441010424,-0.9331836613356917,0.48421424512779,0.11210168973846912,0.8504484487981777,-1.2004701978270473,-0.186257050433343,-0.6563090740391989
2015-02-16,10.21138178273437,-0.6488646636544705,-1.1795715684332528,-1.1934239428932107,-0.6515033682793827,-0.6372825156555959,-0.1999316048303182,-1.6938084390133974,-0.35166482542780225,1.3375599491567118,-0.7066570775432496,0.14557521248404856,-0.7808687810406578,0.5922591845760529,0.07765462572524594,0.876598964447102,-0.7071617920062623
2015-02-17,10.193956770375621,-0.18684333368770345,-1.631807201659876,-1.1143389290299273,0.012555686151305916,-0.8407766300467976,0.6866119799428054,-0.9309596538928477,-0.366050268212078,1.8584798461661811,-1.0635376872618523,0.36985521935648125,-1.2047891933088442,0.20064387891105,1.144851729007301,1.7589637680324381,-0.8697360930038979
2015-02-18,10.194726536808549,-0.6871708432330697,-1.904380418869631,-1.10770716321549,-0.07842956872985443,-0.6608583103230513,-0.1805053590397563,-1.0657468316898997,0.18175664063846414,0.8531713161243536,0.12733987039781727,0.5090891132514256,-1.3261062919592792,0.17192814982572693,1.3956611251358255,0.6478178122758891,-0.3790730618494543
2015-02-19,10.222999638502356,-0.9632045413719137,-1.9694152755530487,-1.101900819533385,-0.09512704651944737,-0.8886981781977832,-0.15424389974681954,-0.7279900734506765,0.19848007670988432,0.7987840140731455,0.31970712791760514,0.3365704184537251,-1.1846072624204014,0.21863385749046604,1.3747236878284466,0.6332527271151356,-0.4161571345380076
2015-02-20,10.236389495039813,-1.1396670870711372,-2.124037574510173,-1.1073157682056398,-0.21478264288159715,-0.5648736568725703,-0.6044934370066306,-0.9816596921318137,0.43391366855236885,0.5707142367165974,0.5898552447091415,-0.13369056126992535,-0.9832350037311418,0.594842899669532,0.8514352279423714,0.6856146843225835,-0.6101496462884403
2015-02-23,10.224267447449606,-0.7678815088537975,-1.7407868095288968,-1.1683307272138301,-0.3058480146793875,-0.7427716708938118,-0.6538589451836179,-0.810501047631559,0.6378250307274899,1.06624470674706,-0.10642262538857243,-0.4624058162610964,-1.0306318150969331,1.0839612412208561,0.34782683608389287,1.8508181913480684,-1.1589799641897056
2015-02-24,10.189104206958588,-1.035180389845669,-1.7941745009609051,-1.1719594146198669,-0.4279366555880757,-0.6366232576649097,-1.0679370673715463,-1.115006190286067,0.5254439511036154,0.5980459219019562,0.5553030500026129,-0.5582526414860556,-1.0519034425876113,1.162142178961875,0.4096861079612058,1.1448538128461976,-0.7427655788368541
2015-02-25,10.161612421392238,-0.5437226814717429,-1.6524392072810397,-1.1354823602783184,0.016719536059033077,-1.0906950595693723,-0.15984078012094075,-0.5252025323965613,0.08292582342131484,1.3876465960474098,-0.10717585752499671,-0.5863512984888304,-0.9870894276892127,1.0412136880840162,0.83385333122186,1.8932663944561836,-0.8338428758897658
2015-02-26,10.148967529593714,-0.8706349564766668,-1.7668740382226633,-1.138198272203551,-0.10603742231593197,-0.8353102914250634,-0.6974402322101475,-0.7319928563946027,0.31700065559620677,0.8849963531336711,0.4735676735179447,-0.5232848275580109,-0.9753576518136206,1.0332894929598282,0.9884479325469232,1.2501171514872325,-0.48340179062469035
2015-02-27,10.167537753879422,-0.6199434352754234,-1.628031177244053,-1.1890673768521483,-0.3053937494760889,-0.9196699430414015,-0.5281280107070215,-0.15221715919212175,0.5638817639864079,1.575950793892405,-0.6076576712425309,-0.04632089988421873,-1.3639495934911827,1.1744317563570765,1.0886770427768835,2.2778481167888702,-0.7544198130421843
2015-03-02,9.975590286901566,0.19693334311052452,-1.9637449996284775,-1.001012268692325,1.00938276130005,-1.0807681760907124,0.961385708466202,-0.049125326731715074,-0.2834110954539336,1.921304116212282,-0.5944822210613058,0.35376233439174526,-0.9871888858697986,1.1242153268892388,1.439628107683462,1.7505452617477375,-0.15806204399222543
2015-03-03,9.908794218422491,0.3288231415106734,-2.06032089843617,-0.9575311665439751,1.4914573820212096,-1.2664813801118788,0.6976313800355759,0.0037768533587963266,0.06207106439313864,1.3365394280093739,0.12376852044037376,0.7969798696764527,-1.0473783660381004,0.9408693751407508,1.890240859663461,1.0396084503756569,0.26384882142828797
2015-03-04,9.881012166533038,0.1913926420816878,-1.7611950580538254,-1.008329845454783,1.263605413954536,-1.6086039550156628,-0.0198584850255862,0.29915610037537804,0.3362548093173034,1.1875528381729148,0.14199572523232745,0.9504933054149026,-0.4007592592624545,1.1163688210998928,1.2128333635527377,0.40054240185009754,0.4431752341308586
2015-03-05,9.884976966027082,0.09709984743802082,-1.4667249216104679,-1.0740426471043707,0.9184268586411076,-1.6709751809360982,-0.5532944603632348,0.24861664399130723,0.5519249809318494,1.1341091641294008,0.31834878327248617,0.1732931545535888,-0.31636871837969865,1.0432290865719887,1.2578162564948159,0.8586773751825818,0.31173451137972946
2015-03-06,9.957308153932214,-0.48394204537213886,-1.5038590765388251,-1.1489234879661774,0.29489060343185247,-1.2567483153328376,-1.327332723886221,-0.12098527174629053,0.6724061369328859,1.0125444060260052,0.43884654581219595,-0.474553617199149,0.25269425157524833,1.1239824825718105,0.6831523390854471,0.7864711865364558,0.24292275565654278
2015-03-09,9.989562958951861,-0.7406830272195485,-1.406392606571023,-1.1735241422288454,0.06513953068048935,-1.1798941963935776,-1.3410656971533013,-0.3797515685482673,0.4943316915626398,0.9396099447596318,0.7916627940841495,-1.1139822680835558,0.007897530646934872,0.7861926001238695,1.3729394852328278,1.1819181170094284,0.40463836529919633
2015-03-10,10.02539588406491,-1.0258003985352393,-1.4370057078592686,-1.203720875983892,-0.2544877511049902,-0.8492157745836413,-1.5061721409787874,-0.7772091496393592,0.5008813475901124,0.8413180217000521,0.8178630555057586,-1.2835944930019405,0.019787885739882168,0.9774711375727826,1.0313905016589924,1.262266792379629,0.45608546163152675
2015-03-11,9.98050022727079,-0.43978744592399194,-0.7373145907581022,-1.2340110180425377,-0.14131228092798176,-1.6388432055760702,-1.069528878742176,0.035521864319463546,0.8806503299842591,1.3513198781926499,-0.11340771227458891,-0.7818875805201784,-0.4026621589699704,1.0642742435576276,1.0483989375352636,2.3201619376446314,0.07700381786560691
2015-03-12,9.98506213633628,-0.8178371174603464,-0.9946436151608317,-1.191723194577559,-0.1194661069630892,-1.0594282358515439,-1.1546272230693642,-0.7356157251300817,1.0072347254850857,0.652115065661085,0.5145630706398666,-0.4621048712076584,-0.6645666652292443,1.2331578495519988,0.9242851670393297,1.601758716755959,0.4325496816805278
2015-03-13,10.022980950602069,-1.1440082330179253,-1.190026421223624,-1.1405850614886572,-0.027236306994248154,-0.8167756214096155,-0.9362343165855574,-1.0046492018849373,0.9820022371645354,0.3047448549206658,0.6933969101486783,0.23040300540456798,-0.9477371846056093,1.2683349921856721,0.9185098228469972,1.043016992668592,0.6651343656853825
2015-03-16,10.017750637311186,-0.7161392220226489,-1.1109794669448314,-1.0834939041102365,0.3162451107976362,-0.84909267351198,0.41958648389287634,-1.0049269841970125,0.26557672298616863,1.140015576527533,-0.14386178719733617,0.2122516599434436,-1.2396833639129734,1.3489771239776747,0.9573042447614144,2.0403735013042317,0.32028188526124596
2015-03-17,9.998658107397768,-1.2761784245620253,0.11800055232180186,-1.1442656116573078,-0.140808356635708,-2.0521636292979477,0.06154002687223253,-0.0743217534449162,-0.15651970353811262,1.3248841707556165,-0.5288455282800857,0.9056805277662229,-0.03249983739148816,1.1304879595414117,0.23558285673704926,0.34552886065438987,0.7059840799643347
2015-03-18,9.928711906356334,-0.49786453038994366,2.1970501498601926,-1.2170965313506767,0.20244619640059422,-4.30331288946656,0.3096265854725102,0.8214889414441524,-0.4887978573093591,1.5159274635603983,-0.2977294843327087,0.17606231738464542,-0.39111818393823816,0.2756094785373307,1.4165393472855816,0.8506708046576407,0.43555461263853307
2015-03-19,9.73575856214853,0.576639234829784,5.02676179261993,-1.2791267438375473,0.37613285325124113,-6.175120132517664,-0.5409352598887032,1.3277376136081673,-0.05421517131543813,1.1042989863698491,-0.5173187829142843,0.7023549555467475,0.09331548652600728,0.38634236279331546,0.3372802370539494,-0.11676393398281992,0.20950802796425066
2015-03-20,9.736050823554026,1.2586632981130008,4.985003994037907,-1.132685301500509,1.2019650400236366,-5.34329146647159,0.8858793762324957,-0.7420779275164746,-1.1158771245153956,0.6206542436403228,0.6499946640283738,-0.40918364996618606,-0.9828813275439106,0.2561293337922339,1.3836459762368527,0.38018270487121414,0.6295371517446886
2015-03-23,9.752569409853065,1.242905557697397,4.39821032725912,-1.0143925281891937,1.5652481987589928,-4.045417225287985,1.2338088650434202,-2.1426421872529824,-1.0560708597707726,0.18093925242550782,0.7331783963267994,0.020377367515672453,-0.7206019505945046,0.8197032476171162,0.362006074563926,-0.1032887718290146,0.8899337858436089
2015-03-24,9.81222239519118,0.8571720205671599,4.564960827211429,-1.0391628184789812,1.1787279760904437,-3.3919895236683213,-0.09942414725054956,-2.274043481112385,0.3609880133796406,-0.3046607491783011,0.09656638519604697,1.2198242777666255,0.22673869992090054,1.391515620887974,-1.5009220402736498,-0.9158034717347446,0.7897538158280804
2015-03-25,9.875883523389486,0.9666179316613234,3.0745184313915033,-0.8038805988371481,2.1057118637087524,-1.8434378958179471,0.8476991184578917,-3.305128652597225,0.10523494822663607,-0.2250140098361281,0.277924815341193,0.3449818759925468,1.0905676248848237,1.178757520561438,-1.6096414832186037,-0.6086707509754323,0.830731944871837
2015-03-26,9.959583308286536,0.6736281436339261,2.7169915684232597,-0.8297906030313444,1.744650782165768,-1.4555125325685976,-0.7037660511166227,-2.5031858713386894,1.6927865692985902,-0.32937441634432646,-0.0985748958771597,0.2933373315445017,1.970520035491578,0.6109509673478483,-1.8058927144580006,-0.46911324445203717,0.44035706655339935
2015-03-27,10.083616600670771,0.5208239630597723,1.9906203863882646,-0.7796516971651314,1.6769454164057087,-0.4433142521548183,-0.6748186849024829,-3.0622427436086985,1.7010859424825273,-0.28243319779512177,0.3627719139334106,-1.0900869321711066,1.4969113853336526,-0.11693502376806061,-0.5080986795670451,0.6744493478265582,0.39452227443729315
2015-03-30,10.265351590447628,-0.4732057377248667,2.232333566500148,-0.8379989055845227,0.6559285112215024,-0.17817874486370178,-1.3189712571785979,-2.2997796521938163,2.0689111221352334,0.10223325087729794,-0.9067705985550211,0.5763100895135675,1.5752902486573483,-0.19617829932852554,-0.7451193467394313,0.13921146841459484,0.6502130518920178
2015-03-31,10.42619029381503,-1.1000201869483721,2.194873666632408,-0.8312524560978488,0.059993052942384884,0.07838213918643958,-1.1962863518959224,-1.8604767593313318,1.8745440322421976,0.5179613958466092,-1.9706294629759629,2.0491033955344484,1.3481287475380563,-0.14822402915046462,-0.9031370215098513,-0.42907216701503675,0.8149021349461696
2015-04-01,10.574594247502688,-1.4244721565609948,1.8794611010081168,-0.8245692272912515,-0.2664065166904536,0.697662049957179,-0.7452500049662557,-3.0013659226016967,0.8314241483601791,0.32261195523517555,-0.847202116572737,0.4281731309186221,-0.2516540357139378,-0.8557084159624483,1.0473020505843618,0.5215140946612759,0.7159214349787462
2015-04-02,10.601731277345198,-1.4117695497527836,1.567710712550009,-0.7729929516337641,-0.2721477629424882,0.6177474781498802,-0.35295453802502247,-3.15044541592209,-0.5403466842175595,0.7353311236487691,-0.4293162140996482,-1.3798565879279034,0.17318340234005652,-1.3348445627950802,1.2186469184916862,0.5192276261088409,0.24778579548555377
2015-04-03,10.060548300631494,1.8603362163128643,7.718019074366747,-0.9514448127695809,0.6319489377331694,-5.140579632772449,-1.2509131175177037,0.9830129161316282,0.565748779812646,1.4479401477683758,-2.1943486129974965,0.7176256195334935,1.0451313407970064,-1.5406485606818312,0.3935642110926214,-0.1762562804511578,-0.25122505324834227
2015-04-06,10.022649147748623,3.226123640875835,4.389297623806089,-0.505044716291187,2.712540005866796,-2.2555099601118784,2.5110026380612096,-2.1637731041993273,-1.8383629655376035,1.5310370560726796,-0.5048511324480576,-1.7884695437169826,-0.7322258056080969,-1.48603379006854,2.2251387816883925,1.6455441618380662,0.10758829407604587
2015-04-07,10.028477166031745,2.9479638129575423,3.312666506149319,-0.39918535920187653,2.9361472342287094,-1.2230028124483705,1.9083211099944568,-1.9274752316596446,-0.7717630662556654,0.9009299790308182,-0.3661136394141346,-0.09675222049035437,-0.21043554262366995,-0.7102435285618312,1.0943377470681697,0.154159226656945,0.7488917566707849
2015-04-08,10.079534317048806,2.9046425884573717,2.836092038939483,-0.3887154855563564,2.9049367015454055,-0.7526793786191986,1.4529170275020762,-1.4232518859068533,0.6361193086468747,0.4932297449320229,-0.6465079490687187,1.2923183406958663,-0.9176508996381697,-0.3267303292963467,1.0777073175714624,0.41208915117888606,0.788727841390799
2015-04-09,10.104968415454053,2.8337687179687245,2.3719615589891,-0.3491713588816225,2.976800520829363,-0.46271035508362723,1.2252107744877259,-0.8482607252928789,1.5183412863540584,0.29213462157511777,-0.8333466955923277,2.0715744899563835,-0.8010148815471092,0.11787695353123522,0.5585816658564544,0.29042584741721017,0.8900045157831973
2015-04-10,10.175366938023755,2.76775112607501,0.7003933425471959,-0.3206529390732048,2.813379238747032,1.1443007584490599,-0.10550198103693247,-1.149992114798772,3.0953385785320444,-0.26405763667599264,-0.4469723717960958,1.0653383394260558,-0.5980703757667674,0.7053071417428545,-0.5980567789545128,1.213652211561148,-0.25449669775927475
2015-04-13,10.212021233593134,2.4438657027964403,0.16933740448977866,-0.2962321898172974,2.7271503920478395,1.2113859682188894,0.25505460109508643,-1.0002364006049709,2.1908553841317597,0.12502920702775974,0.05999863652902127,-0.6210333304657664,0.3377154358141006,0.8593523732695384,-1.0562430241615135,1.2621505588405955,-0.12375464689534245
2015-04-14,10.258391730398799,1.9001023221444,0.4321449289833198,-0.4071217369310001,1.993859554466073,0.6300746102090622,-0.4629781777812307,-0.6092847767725049,1.9191325354706514,0.007362957007865974,0.6525563911362712,-1.6177902168614708,0.7533119168831582,0.9664782856040621,-1.5049959973469664,0.904247776795569,-0.04785726870621237
2015-04-15,10.34668353087956,1.4906207558439732,0.735333055313124,-0.5370303330464232,1.2571019477466003,0.2194253045331495,-1.3051948549054602,-0.5343541751371707,2.091126410164408,-0.40574357633166924,1.3633182062196463,-2.3494053857444737,0.0535227217840879,0.7004636029536717,-0.9118630995771673,1.2232044205213066,-0.2618143538479668
2015-04-16,10.313428381809615,1.459980218285973,1.605962428748755,-0.6112037009175001,0.8363959559277495,-1.0083094579748164,-1.328368707853306,0.6198884306363635,1.4016357927658905,0.39608286580640206,0.09896379084109048,-1.3458393162090316,1.1694208492862914,1.0789627005024278,-2.453759500849104,0.24376800643927604,-0.3139002933991976
2015-04-17,10.585494245094122,0.13500306117720626,0.04691468465440405,-0.6264783184829381,-0.38930771685757265,0.5973114247090254,-0.9435816287939991,0.023848440574380753,0.20579687154077597,1.0598684136061207,-0.47737145045233415,-1.076374096260899,-0.34982398420881633,0.46064578222100017,-0.6354976526458541,0.8225955401786283,0.09742781426464198
2015-04-20,10.676489195929387,-0.6687857863579888,0.008076574881362075,-0.6449320844938237,-0.8250863053537215,0.9852807224611563,-0.4798637503768455,-0.6400511525202109,-0.36374553476433286,0.9211562842742334,-0.57121692417576,-0.13307054031763893,-0.689480324235917,0.5368301289649503,-0.5876630257776373,0.33373535674962984,0.36602911266275545
2015-04-21,10.721127862800468,-0.833553990359855,-0.11128977775624017,-0.6929871193974224,-1.1076092670935633,1.293961908841584,-0.7704605809479272,-1.2083795446010464,-0.0631382542623933,0.3789758434115404,-0.07599027205553822,-0.01585309328775136,-1.6894032170413797,0.4266760122864751,-0.036741836953222896,0.6280794132415475,0.24205248416753736
2015-04-22,10.70789904688394,-1.0079618932623493,0.4550714290437797,-0.6969264241986196,-1.2778738144265724,0.6759639145721354,-0.8819870043883168,-0.26259746763620945,-0.21246183001479624,0.9781648723555247,-1.0799015279486064,0.3882274381204372,0.19590849399759017,0.7336619862608611,-1.8230904464750257,-0.26129374296664687,0.11124841294844773
2015-04-23,10.737846127062632,-0.7814126787722362,-0.050076969124609336,-0.6381934179043046,-0.9418271795394974,1.0653294481014124,-0.5142902310574031,-0.7743414220174744,-0.2844446607486635,0.757330643258327,-0.1649118027137505,-1.1446295725750817,-0.2246274312392628,0.06458292327803286,-0.5844798833219937,0.761547950784121,-0.13345458716463202
2015-04-24,10.73379001452125,-0.8754289381780002,0.46913743093285626,-0.6684187699674341,-1.0726314875791056,0.6209437086404033,-0.7284207285528229,0.05359269214081383,0.4829622387421366,0.8481685319382564,-0.9541944748654095,0.06652090906550147,0.3826636654259151,0.20639296004990398,-1.291865931050334,0.4584320571663619,-0.11256233623496216
2015-04-27,10.63088114675118,0.139547789485179,-0.853391428840377,-0.3880505095547626,0.5834684340669019,1.0938315079566046,2.1032247771332253,-0.29723513430946147,-0.989150789462533,1.6871281645055787,-1.2035295681254787,0.164558453745328,0.33133608204835385,-0.05829576337475176,-0.3764464295326812,0.9469650548471217,0.37813542374196396
