Date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17
2015-01-01,2.979028759811569,1.3377179790625244,-2.7127941913435487,0.933280417377497,4.546060816460073,-0.04138964835392964,-0.6420947570231138,1.2066214387670213,1.3522095046606126,-0.8730537524727103,-0.03034715015551376,0.20352378931637205,-0.1464049727213854,0.43784087235101665,0.21414678375413065,-0.07532093307192135,-1.600249201673972
2015-01-02,3.0426597721999387,1.4600411938112987,-2.5508341078787984,1.026793656918318,4.667477087908462,-0.28001479171642774,-0.3834990122873724,1.8489551908202548,1.4596245935044565,-1.02168472750341,0.9473939161644276,0.3961261542104658,-0.13599329379258115,0.5571502519295832,-0.1671476116272739,0.2368828001455951,-1.7870769955442507
2015-01-05,3.0584156628123176,1.8587471070578219,-3.1395442660625625,1.2263352697335281,4.39897948435572,1.3703608990658347,0.5370445906649932,-0.995325826121269,2.0272222100799775,1.0959337140335896,0.08541934557688002,-1.3764749065331006,0.4389502303284705,0.9278917772267835,-0.7545800470172495,0.32501427643837366,-1.6783132740027669
2015-01-06,2.970775784951231,1.7687420318058726,-3.1502075175443998,1.070008008161651,4.413875788420033,1.2254587627792122,0.08112523304927162,-0.9142804724003798,1.8271924455563457,0.5488139941130381,-0.7411264876313247,-0.5091134536903724,0.3846389005428182,0.19307635520743094,0.1268708886187622,0.47794670133061423,-1.843958143582303
2015-01-07,2.972780105659889,1.6304030612293985,-2.8035067782699636,1.0683760610680175,4.586820246626892,0.21400521838426464,-0.16784759396755392,0.9708940613957368,1.584851707468405,-0.4862896594022241,0.6800788273229464,0.1900375037084723,0.13365870585124895,0.5614128776971616,-0.3835979157367521,0.316885267486066,-1.6359516684205335
2015-01-08,2.9709374024969284,1.4406775439694224,-2.6569527806390876,0.9608995003206303,4.667894572976172,-0.3582076360762078,-0.5175049270966984,1.7899708919310593,1.4220525544712541,-0.9417633657158354,0.6965213836827725,-0.012185640996629485,0.12191339916846598,0.6447432143693106,-0.16161101712369816,0.1760469266663903,-1.1180403947108433
2015-01-09,2.949519249763155,1.9088661143052128,-3.678684550642516,1.0855208095500821,4.262188831389199,1.5018191907673446,0.0057420972976293715,-0.6924693835452771,1.8484651217060735,0.6463426149304147,-0.07884311648228849,-2.0925992927481465,0.7181999633780585,1.0176669521184716,-0.7116369160974105,0.3719427998059673,-0.5914661297727162
2015-01-12,2.882715175618272,1.5802903447701198,-3.3444382086798434,0.7384280174578177,4.479736375995715,0.5487977868803433,-0.9125533165773722,0.6087382088512556,1.5122354831004048,-0.8220209371681095,-0.6782299172507964,-0.3300316977467061,0.5178046273716957,-0.34666999876045157,0.6897415571167677,0.9340346052274636,-0.6814499700278686
2015-01-13,2.883194102950939,1.6440269498465545,-3.344712391110924,0.8930816892429444,4.46090828651519,0.5980251508796474,-0.6908944097049506,0.693627993555199,1.4688093846769168,-0.8640833975738972,-0.00014825677984125105,0.10689555427548639,0.35880102707940414,-0.015756290082531158,0.042163888920123675,0.7656686943952664,-0.07111807059653204
2015-01-14,2.943188952081262,2.387404010777377,-3.8457229854787065,1.3825437970629213,4.331387081504653,1.5732251709844556,0.022550002716433343,0.2925103688531847,1.58572016176804,-0.6588031015584203,0.6494668541915924,0.49377534898011344,0.4172425877981247,-0.32385790179133594,-0.09665282091315444,1.20824394290816,-0.026128768852794436
2015-01-15,2.985085965607567,3.3362045371146234,-4.5391478491030295,1.9256173908766927,4.136383555350221,2.6453093035490793,0.2525723253555319,-0.4483866264969162,1.6073083072565955,-0.46093197060932845,0.25600171983254355,-0.002177483830325184,0.610076930883804,-0.1605090502748424,-0.6469340934083041,1.3837463411456434,-0.10120206082586318
