Date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
2015-01-22,10.827406597070674,-4.979206801179711,10.979935920914285,1.4970421969603998,-0.512934769325082,0.40674550696132084,2.1837140282687724,-0.29970780258287094,2.5704367846358065,-0.722482330811975,-2.408501561421877,-1.0928721388676672,-0.34967784959130493,0.329400101372565,2.6673874576396583,1.3056468714490561,0.3665589578767638,2.60581283110192
2015-01-23,11.266157642152873,-5.289961243884979,10.982278369143488,1.558356572173408,-0.5693662229411939,0.10079517848278675,2.1229136481034714,-0.2082917019741724,2.3189385862944247,-0.3531192506205021,-1.6920871004401268,-0.1481250097061942,-0.9442890448723821,1.9336255008960033,2.2718007703787753,0.680609617623429,0.8241403595398743,3.021529232869347
2015-01-26,11.457535981603119,-4.865800078293422,10.371553135724268,0.9823887325084936,0.06598973319499302,1.695916922190805,2.883047173465287,0.6054358571122747,-0.041187844676429136,1.0816694420160988,-1.645459925566531,0.5380881896583309,-0.7456405208924713,1.3935141469741292,2.6888182747460903,1.1614232597703142,-0.11423999283964244,2.251331189802834
2015-01-27,11.403539047251016,-3.6052916464961164,9.23473393801528,0.04271041226391408,1.1969502729341615,3.9672137224668673,3.7973298652265894,1.3269991271161845,-1.9828145837426467,1.469371548431844,-1.6046688866382617,0.09472411483153409,0.12119656477158731,0.8370054366345696,3.1602267208007286,1.3940262682457583,-0.6942092164524717,1.8620310157076922
2015-01-28,11.254538650745477,-4.5263462112044985,9.661480338158366,0.5616814653117796,-0.14450721547422168,2.643615431676025,2.3289316906818605,-0.8143307470756695,-0.28878863692639495,-0.8856449553241101,-0.5487357120161852,-1.2397013460718977,0.8878064885910028,-0.1801682663510695,3.3299933492468825,1.3828591068965355,-0.29367902622118336,1.8984460419982787
2015-01-29,11.570184092049866,-3.1024507011652216,8.376132814710045,-0.28814628344245535,1.0452262944413306,4.262877737051804,2.9767427928844814,-0.003218644997886082,-1.25351730274649,0.01779245233830504,-0.9848376282344473,0.8716721070637243,-0.8799788818362894,-0.3598566783767404,3.086957038148857,0.5552345714634552,0.7329526629280432,2.3795933203441177
2015-01-30,11.459837886124173,-2.8659998364092125,7.79616031811375,-0.48816301733239287,0.6623978292012821,4.15844514786402,2.0387425321198944,-1.7057513607922428,0.24117730992395978,-2.801756281726132,0.38076776726412026,-0.275089268901816,-0.2901049133200083,0.12772489235608872,3.164207140528125,0.013835367154277401,1.386939985275521,2.552302758200128
2015-02-02,11.054114470338153,-2.0940278050945285,6.074944381411407,-1.3885218868974796,0.7869352287865511,5.682243840395631,2.0348717445616176,-2.05704812250391,-0.4926177674071566,-2.6748415385691953,0.1398462394976311,-0.05438315349274425,-0.684608713100671,-0.5587953318763028,3.2459900961312083,1.13039375839983,1.1409995262307147,1.6297147167574728
2015-02-03,11.594323422310223,0.373909660997487,5.077483761978875,-2.1712496245295285,2.704523361017275,6.85841657301407,3.401946887578079,-0.01763528723614126,-0.8595263226277587,-0.5734842456763861,-1.2660572927961653,1.745465912033981,-1.5924744283101433,0.7757040366281832,3.2966169521050817,0.3268354886772455,0.28182209911774525,1.8318320098900767
2015-02-04,11.2425224123282,-2.0047217542986764,5.98958674677133,-1.1466924510865784,0.24860842292420157,3.945407830765007,1.5838127640468642,-2.100618692121802,3.742783202333979,-3.5421536010755545,-2.8499296067003232,-0.755012492134407,-1.1354875350152362,-0.43782572324525454,3.015115386163287,0.19946870588268475,0.9781064264299666,1.9790283635398835
2015-02-05,11.40900065477431,1.0774851077740832,3.8754242077765166,-2.5859736738228034,2.352495288461904,6.790591563306474,2.965143832876294,-0.5779986156941707,0.1661865482201485,-0.2744606684735086,-1.9147916112873786,2.048206008025985,-1.889427172869222,0.6507977736686148,3.0498372886343654,0.5706309314035809,-0.10422696377813391,2.0505928171878476
2015-02-06,11.099763300305044,-1.538988586953049,5.431593719529016,-1.216692305774165,-0.11201744025929995,3.3166771680913976,1.1967376351083674,-2.423864615482829,4.378247108787621,-2.381599735339305,-3.0985828686788097,-0.35637146770422085,-1.051349335020194,-0.5268538654304138,2.603663997537597,0.6678608481529831,0.2108881643669352,2.6454862889587747
2015-02-09,10.571710812187018,-2.0947519470277007,4.2773534299143465,-1.7174422881831224,-0.6642449036009691,3.870005200087626,1.4211475415604935,-2.1667060010492487,1.6786141951876317,-0.006767288913982373,-0.62664620370412,2.189472798996939,-1.6309447473487182,2.8972807799262448,2.0459993464943964,0.8874367336710083,0.1701486551701652,2.573294179414632
2015-02-10,10.47854368998734,-3.2108870943619854,4.739333617892802,-1.2952866001629595,-1.3048355955068778,2.8747226126497063,1.25593354638518,-2.1447384019102866,2.08786541780479,0.2381549922147145,-0.7953368420472477,1.5679582224934332,-0.691420528918126,1.6617243285194212,2.2405595722901124,1.385228584496616,0.006329421392768766,2.158688218176529
2015-02-11,10.34506728700843,-2.4849692036656124,3.458329307048962,-1.9412519366241037,-0.7427745957056469,3.404208522480086,1.6612954450535116,-1.735516050462929,2.4236852886856655,-0.006666193174182721,-0.2802472370039991,1.162603969255703,0.5271765822761415,2.119161308396727,2.322026804834207,1.1219907554111028,0.02798789496883033,2.2473383345683504
2015-02-12,9.99648430239318,-1.714432214322671,2.3102143731573856,-2.5409992839548146,-0.5621749734962271,4.483492030044906,1.9516672829728998,-1.4995532427458194,1.0269843939594059,1.2352540269969552,-0.4864674301236635,2.0038445864562036,0.8025915849978701,-0.10286781252911582,2.839924067224387,1.4919604464225242,-0.013320555907833057,1.8835229951995105
2015-02-13,9.616275496140563,-1.9964092146634822,2.0407818660595436,-2.423351862686992,-1.2026108184879671,3.716012031572107,1.1513104009902675,-2.6105952654249758,2.3355999716712543,0.031016693798882732,0.07513771267559644,1.4217662562548772,1.0512917661877694,0.20709181889590977,2.33280444480115,1.6752013709415237,1.099336189751509,1.6841910665793758
2015-02-16,9.635789253808769,-2.1782844282143476,1.9278157637789979,-2.429026273555085,-1.2568913595109057,3.4034998492898563,1.1924602356830591,-2.43630660654936,2.6551481226182103,0.1020620238432934,0.22904782761139603,1.7878821918025414,1.4633421014438033,0.3615597263175762,2.252728441778837,0.926680524535751,1.6256361874373937,2.018548169737577
2015-02-17,9.64217739876241,-1.049815621394355,0.6965265655645604,-3.178746671996558,-0.6563797110317413,4.6160457754653565,1.946891183994093,-1.4788673281420306,1.7834782615145324,1.5172928725254418,-0.8286058150830655,2.181768139839354,2.036564286097454,0.10496787492149423,2.280899555244117,0.5553810842872096,1.5953529937415265,2.1900836878846555
2015-02-18,9.168947287964128,-1.2809186819588172,0.24062238477313022,-3.179864757195394,-1.0768779023136934,4.001642215106912,1.3010776832482087,-2.52438854859999,2.509814651528203,0.5287074994852642,0.9210200999135671,1.8001947382285584,2.7225012855848676,0.9173056039481318,1.8897777559937214,1.0894921056195108,1.8275262298046626,1.9127867169501018
2015-02-19,8.818738670614461,-2.293495116016125,0.37682553954564346,-2.818461513309197,-2.2150161014288137,2.9313979325972572,0.9337900257858676,-2.649717612964728,3.2098060929709065,1.0841236937349699,-0.12938707318162243,1.3100384750391456,2.7075332900580227,0.3956061361022387,1.8273335635248555,1.532540535903835,1.6720185274202766,1.5537480272938928
2015-02-20,8.639878146468025,-1.7703559918815117,-0.4986811973315117,-3.204172574140937,-2.1327745106089053,3.204620919664156,1.2042962091077618,-2.207952436333921,2.5598583180833043,2.193967971954435,0.33055557389449,2.58558226889651,2.4172712366989146,0.9137867947622477,1.863767760523461,1.0232416118041765,1.3138507621790985,1.9169816372576605
2015-02-23,8.394031419370883,-2.6623282414039062,-0.27683391307428534,-2.8780260256273427,-2.5935510493915674,2.114535057553833,0.929374438644508,-2.333788331093678,4.070761031210402,1.3702030727553975,0.06693185871417097,1.2160354162347373,3.0454182693105447,0.21767907082371615,1.7642134164928915,1.5345376624211662,1.2082916875068073,1.6091108711566027
2015-02-24,8.086753825153393,-3.145022127462656,-0.6158452363617081,-3.023121951174791,-3.0245086366553475,2.4348488906862067,0.8214514417312666,-2.6702347101965103,3.1679244771531185,1.598940401059095,0.9508433602082081,1.2909342512270388,3.419767554333372,1.4901633475999785,1.5455845925069824,1.9746697503641968,0.6211913756779637,1.0444645962375516
2015-02-25,8.081776232296185,-2.673661367819137,-1.1289374319535184,-3.3702701819377334,-2.8966485215106035,3.150264239152772,1.346912785101326,-1.8860853616687034,1.9970476687986252,3.265299205676829,0.10209266439676261,2.5073601662500296,3.156134831853355,0.6736450297900604,1.7809012376005042,1.3688726189237892,0.13281940621744978,1.329487889792791
2015-02-26,9.280653377594701,-4.3006766845466045,2.7723044193540285,-1.1319143587288936,-2.1251324428833818,-0.9882483954477942,1.1514987285106775,-0.8511185407777109,6.220979839763999,2.299478337930224,-1.6102417948819743,0.9204542639782737,2.347835703336565,0.3696584536115512,0.7163789073157547,1.9502176519977727,0.9973108928959268,0.9449205724867029
2015-02-27,10.081231706850382,-3.8522187657903757,3.565401923168688,-0.9891807785063036,-0.9651977609536019,-0.48576253951986115,1.7031343158173025,-0.26332898874809607,4.128815743448625,2.988357820152944,0.45407227133952693,2.3755673823531707,2.3397983311809827,2.7531740531270836,0.6548987690896125,1.2416637152863017,0.5318688683507407,0.5689204366034828
2015-03-02,10.221032816438012,-3.429154888642781,3.508422920042995,-1.1392096089196269,-0.08023227525421527,0.40599838772811886,1.9779528884523945,-0.1392336389698077,3.237239203207965,2.860303570608159,0.7919737160584412,2.332868110969051,2.188021229949575,2.075049205992699,0.5710280622076477,2.042223756856222,0.44516434465604793,-0.4192799620187347
2015-03-03,10.014808216338556,-3.940194058573121,3.1819515685201347,-1.3710059742050356,0.04965085951035858,1.2323220075640249,1.9901449410262069,-0.5015610491977799,2.412656202377306,1.9794125189570682,1.9155221424708202,1.9662716146555608,2.4241527354792374,2.403990311800842,0.5131307862096585,2.4391371778078903,0.34456897293626504,-1.1639733246092392
2015-03-04,10.734171548367467,-5.168498664709923,5.301716143606696,-0.23020776119710784,-0.4252648349481162,-0.11531423252493114,1.4000157895726553,-1.0351028898364163,3.5205297879771367,0.9123228863150862,0.5791225311872549,0.7439635809706627,2.660010822392114,-1.2196800682127336,1.109722254130765,2.211724522153133,-0.2228686997517405,-1.2501861028501586
2015-03-05,11.374571242061654,-5.477628803387722,6.228031564686914,0.08200594892872619,0.7511973887730002,0.19074814033550563,1.8577148745642964,-0.27751745492059415,2.233037506896322,1.5337599741883503,1.3968268817861436,1.8462624692122627,1.0501842710385632,0.056030932743455907,0.18053410305683998,2.450264342954154,-0.047989198095381505,-1.2463144588388881
2015-03-06,13.00814038844151,-5.611578494789299,8.95668405766281,1.3143539976550456,1.659790874044105,-0.9528633068932526,1.8085701409928496,0.012128657320576103,3.6271346352240963,0.7591850039766026,-0.7215167568168,-0.2852269387314549,1.3162335263136755,-0.27999773957990587,-0.5143060161854909,2.098519581518253,0.13663404098138518,-0.7382898578892234
2015-03-09,13.304560857523207,-5.742856541519191,8.772653024841084,0.9721563809685745,1.9401040021553164,0.7258987923774642,2.160297335121414,-0.017878232671335956,-0.03395666809973115,2.140219144948568,1.4400109701183637,1.279332873955664,0.7767621167341539,2.3567303599343887,-0.9240457960458508,2.1076436193611205,-0.7853611469923921,-0.8441748557410657
2015-03-10,14.033906705133171,-6.21102470324479,9.457124284811842,1.3862186633616556,1.8440587364241292,-0.014426128821710812,1.9661804110713825,0.026998548575534013,1.8293834565463916,1.4095311337795298,-0.7039243118554206,0.15687929706841,0.7020269458926103,-0.5820662750960407,-0.7417506398795289,1.4550008249916566,-0.6084872780408581,0.09502972160882178
2015-03-11,14.616787218463703,-6.692315307149855,9.526223084344165,1.4817174601340852,1.7660093190008328,-0.25151274997796896,1.6669413412611318,-0.41894013475745423,2.656275857093842,0.11826617394814803,-0.43428450689977066,-0.784239487279729,0.9137492195539444,-0.35295236710983197,-0.7407987240412316,1.060493712289505,-0.5027284972115234,0.36185326899912923
2015-03-12,14.945642554553263,-6.28733597602513,8.75347701906886,0.7572776077742914,2.38378009886828,1.9201209980860552,2.5546693333065313,0.36118083285143354,-1.0182284094932574,2.0123169521381072,0.708683959093942,1.265388514750074,0.5167056443838806,0.3386993945975146,-0.21596057555646458,0.8467131903187429,-1.864232755793163,-0.17265632901907277
2015-03-13,15.253606895455672,-6.875067258602086,9.311618916572872,1.3767556199181892,1.636383941943019,0.17387168591438687,1.5187843347762293,-0.781860989663334,2.0431791085978968,-0.07888466254184119,0.006529306157476201,-0.6337269991809827,0.9375757769891726,-0.9008134699262198,-0.37253814162996607,0.7256061700255986,-0.9811879414243623,0.26035171423663633
2015-03-16,15.553700982754014,-6.3391002444136575,8.37041053080699,0.6551672085045862,2.119544478535173,2.2461361884182796,2.211719005939591,-0.21634476799756877,-1.533493453645287,1.9257389877708744,1.213489234350187,2.3801907464164183,-0.15657350032697598,-0.3107741149339482,-0.047562488458950766,0.0382798464070424,-1.2065460778018766,0.014384672111924762
2015-03-17,15.493089356139803,-6.278576721195723,7.584009138894017,0.32147732382699656,1.6734441210733155,2.596993786116559,1.4405356981655277,-1.904909493061279,-0.06254782287954788,-1.6574107423241324,2.254342802342629,-0.9604402381401597,2.0093860640742376,0.10318302868182502,0.5414925201913204,0.5833731591671831,-1.5211617095340082,-1.161242509977077
2015-03-18,15.985751497623175,-3.1735680139693607,5.184876791715857,-1.5386709918330712,4.5689855313755245,6.562854037663297,3.637382469997161,0.7450484942354869,-1.9204663945587575,-0.11797076715742051,-0.14405270106309653,0.5075249281036931,0.3941469305579215,0.10678127117395725,0.5832136111130409,-0.07673787818322968,-0.953555922132027,-1.5511017367913176
2015-03-19,16.252136781503687,-5.365640835851164,6.957347295236142,0.09884762878114887,2.00811856930454,2.3339820895620003,1.2333298651823508,-1.7561222698370347,3.281304129797724,-2.7360620759245187,-0.8948836065672795,0.013683080362733958,-0.6925636067876803,-0.6448115362041267,0.11696872700351721,-0.8880838184269022,0.4510656424705975,-0.9147663740996396
2015-03-20,16.464634633177987,-2.9903436557186227,4.384130427171095,-1.6417084249650267,3.8728659757663455,5.987451112355756,2.7185981984836305,-0.29709825276282764,0.038212491500146266,-0.6929375879759382,-1.055414020336178,2.0125738529018906,-1.6293432970293023,-0.38905383100512864,0.018078390726513297,-1.094715752850465,0.7411855832855041,-0.7543082327699473
2015-03-23,16.44691947780374,-0.686146344701825,2.8827368118031593,-2.55747618853048,5.307234932012932,7.494408186987275,3.4896605042866145,0.3859404291955484,-0.21544011582439263,-0.6711656180433245,-1.3843657035052745,1.050326827859802,-0.9468995848549248,-0.45879249246767795,0.13031835952108783,-0.42655723055284744,-0.1358051172955008,-1.014021073424477
2015-03-24,16.42341021308691,-0.5539366311780074,2.9969992768931455,-2.1548284278118417,4.64038597114599,5.651495059113871,2.076171956376718,-1.631043662592784,3.557957369270973,-3.9236817443915246,-0.6005881517824689,-1.5684237677232695,0.7377127949636977,0.054736872117594516,0.10030012051524069,-0.5904966209224045,-0.23131673257000762,-0.46045458340527773
2015-03-25,16.395946184960266,0.7249654552180931,1.8634121088921214,-2.722158789493971,5.142651547711444,6.510158164794664,2.6196930761529136,-0.815711828071632,1.6754713948878261,-1.1002667111386457,-0.2936000772375347,1.4749705372553774,-0.9302429566300687,0.2600235813993592,-0.08413193798569492,0.10053913062208024,-1.136872070954673,-0.9964695113313808
2015-03-26,16.469484360656764,-0.1308120695556818,2.6525378253099663,-1.9303834608884318,3.637036760641807,4.193663642363191,0.9848519407319593,-2.8504972118159526,4.965207369651245,-3.365095739441262,-0.12120031484542386,0.7068039585691961,-0.3521967608364581,-0.9964582017774329,0.05040888962876881,-1.0277719744060736,-0.6103949616187435,0.009178764478611842
2015-03-27,16.307979228109946,0.4935436496247304,1.5290568092912602,-2.4293001376992214,3.139354224314073,4.9415987341647485,0.794801182355246,-3.3143321181703307,2.835170361841113,-1.6900360541951793,1.420745305958634,3.5881718748777818,-1.3262016640695635,-0.37905607051845447,0.022276032055238617,-1.0782944251341449,-1.0147778372309426,-0.17544748887826628
2015-03-30,16.28605426597152,-1.9931566904761056,3.118042158430083,-1.170081348426486,1.4163327126569567,2.3751122371814377,-0.1585072848885161,-3.8937515745083937,4.427963555095828,-0.8989932930403837,0.41071250950030913,4.232617651616075,-2.327838198046216,-1.47884948505426,-0.288115231628285,-0.12301796758287503,-0.9176194017798456,-1.018953488598497
2015-03-31,16.7724298483005,-3.6011862904207343,4.36258266000434,-0.36233778408953554,0.6668437288183557,0.5645200840038613,-0.13428858978394653,-3.2260292406127524,5.982449229504078,-0.5944375434747569,-0.8118891486946423,3.4059013860849117,-1.7009803387557796,-0.55608541905085,-0.3940158339536919,-0.47792184686444034,-1.0885476578485382,-1.3496171546271731
2015-04-01,16.774878044846012,-4.187174409342115,4.078830014810071,-0.6198624498669616,0.7616093426493388,1.5175238902649877,0.43730301304403735,-2.6510035595976165,3.3373580614269853,0.3651591506742527,0.9995171509153854,4.0457326780447875,-1.395023269156444,0.7373026214899522,-0.2750748359389621,-0.17388959071108545,-0.8608270778334435,-2.1966094654537045
2015-04-02,16.142884393828485,-2.1594030684264234,0.8695593010284594,-2.344826548025142,1.08776987325046,3.9515559706540664,1.8404520704919758,-0.9512255495614174,1.7502282375204599,1.9848361614768917,-0.5583568822835497,3.5697158298259186,-0.15239102127464263,-0.6068808767169254,0.07197323230260537,-0.46720314410497027,-1.4087291191172986,-1.5931154551030275
2015-04-03,15.836816634191592,-2.8906797391874144,1.082427894930643,-2.081883339171851,0.06407429565887543,2.9761356549132763,1.4044326081946907,-1.670348635539139,2.6716868380445864,0.0987583177056253,0.5602173399449997,0.296932125674978,2.8572465280227703,0.412853565962011,0.436394935657661,-0.9650437809918645,-1.4727609405997566,-1.0948366105718106
2015-04-06,15.736350945879444,-1.7634346593267594,-0.026725760212801212,-2.7492899663725106,0.852856983498087,4.348994294441368,2.4692450911604213,-0.19683781598695607,0.8518969167717062,2.1024380092820256,-0.3210700101792642,0.6346772925184994,2.5932354378997755,0.31665670573674864,0.008897848107025718,-0.6259358563506242,-0.8148261479849531,-0.9641243890662268
2015-04-07,15.804977495733766,-3.0051128351849314,0.9196888791989285,-1.941035152398204,-0.293608037594702,2.3069806883722666,1.2598943967472707,-1.5640321461371687,3.486844752276387,0.732799464083892,-0.8283703199428872,-1.2916356321323366,3.7342062561903444,-1.3194952701179337,-0.0016449367148034908,-0.7928706033463004,-0.15233663061923533,0.01568091053592725
2015-04-08,15.43900650121681,-3.5125526217191325,0.26839196450664843,-2.0527136559235317,-1.448659461358173,2.1492010414131557,1.006686317104816,-1.8314011585592387,1.8832106677602232,2.2784212035620897,0.4018184646259085,0.736879284780201,2.814317282638866,0.2649111156539527,-0.3134158691219368,-1.0108235863732313,0.18902053646058742,-0.03407406658184304
2015-04-09,16.329550476244556,-5.5532752355711645,3.1798369658202175,-0.3839205397914857,-1.4300009112363279,-0.7961508694114708,0.7556036369177435,-1.141200703831171,4.204654309191586,2.835085289006998,-0.9922339424354155,1.1035431145230126,1.6832165814516045,-0.2311035487114976,-0.7678146952827365,-1.0303362080551417,0.9233288180316133,0.03155855972008739
2015-04-10,16.710597007615284,-6.159341424389256,4.174561571369919,0.1368923417082735,-1.1742970578226695,-1.4549402231224593,0.9349038497615852,-0.6878372807075777,3.359463284851096,3.4439650814081078,0.15799552764589228,1.2637584014811405,1.8661358380551578,0.6336149552659711,-0.7182719185624661,-0.789736141660439,1.012501206005921,-0.38586252595265735
2015-04-13,17.00312720907645,-6.151585072453949,4.738316419170656,0.3360354369898124,-0.5827275405911156,-1.2127395391675126,0.9245503433507729,-0.8747481833751102,2.214362807515956,3.400393941348501,1.5832217586814814,1.4314619537974496,2.1110548630383024,0.6994966152309626,-0.6112856060990868,-0.5237037691759063,1.2301431360235715,-0.6852622361192362
2015-04-14,17.137762214353423,-4.461208326515255,3.604100536122872,-0.45354767340112645,0.4536442818358548,0.4778214501083993,1.738053424376029,0.03916314882411975,0.3193453534033956,5.0485969567992335,1.2227484307838712,2.3940812607748327,2.0946248240065373,-0.5085043024955601,-0.05891843483868275,-0.6192005138921577,0.9446186287363841,-0.45796187039326886
2015-04-15,16.862957206884833,-4.5187097830380605,3.1021914813862854,-0.767347470823137,0.20300890405367486,1.2023450882708668,1.2250400645525288,-1.2799725746835584,0.4130542128847935,2.735501267186284,2.3580941771833497,0.18029729658949595,3.8450293223762486,-1.2544771232387906,0.3710906010129915,-0.2946813694600672,0.9572455377809012,-0.5527351379657405
2015-04-16,16.894368832529242,-2.408374081061155,1.4993141355172503,-1.702010212562673,1.2475549748148744,2.4838086515458984,2.180860226563634,-0.07710428124593585,0.0825674756740843,3.3170660660311317,1.4253288408839149,-1.1034580778899197,4.798105778475242,-0.7251872643032906,0.6817912688718406,-0.29653175025755074,0.7446174632481525,-0.4440799933436689
2015-04-17,16.756800673239255,-0.948153421325104,0.31711871141963177,-2.328340024416562,1.951655732288894,3.256460380938459,2.4733342295564786,0.16149661304175858,0.3826027573489448,2.9651428710990997,1.3024252364075253,-1.089989065713205,4.1582405593272105,0.09643768017263017,0.13025725320236503,-0.29776433886959786,1.4143944967544517,-0.23494929116762198
2015-04-20,16.043275708175695,-2.934233988736109,0.04767429416597151,-2.154597127265112,0.0438444269776758,2.377945191596498,1.3355730193718471,-1.3816672156708618,2.417330737639829,1.4740217308651549,0.5238816035243621,-1.3835568298912762,3.4625398440427464,-1.2776231552299426,-0.1491223388268474,-0.41574320300148293,2.4743684761206945,0.22675591019548175
2015-04-21,15.835230898654565,-3.2631068504628624,-0.48862725819750435,-2.326039633335804,-0.8920538393768009,2.33766372589244,0.990478738751461,-1.828620212232617,1.4173416532267225,2.3814408357186743,1.7541623996812994,1.3375268897117685,2.0135075369881945,0.43441006552931044,-0.27774314722262733,-1.7129108266673052,2.88329613453156,1.1258108070775086
2015-04-22,15.387870161982995,-4.422485157400838,-0.6331140527488166,-2.2006427010777156,-1.739045087141329,1.699364665773694,0.5271196096241136,-2.3500774777108,2.540429959496064,1.7928014045521252,1.5365989218091343,1.043796723903308,1.6128623707994685,-0.659899178366576,-0.29842127517731515,-1.1684133895146847,3.3473619321666757,1.0788242440353686
2015-04-23,15.644538912625473,-2.020981025371193,-1.9724698467377821,-3.0132606111329796,-0.21771150901629047,2.9813649387682237,1.699933433175232,-0.6128260059963082,1.1771415881456444,3.8878088075914747,0.8589098613216964,2.2080579636492117,1.005760695186124,-1.5570340166164656,0.08079779738295222,-1.0155470111084777,2.7955284783265166,1.365581928680295
