Date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19
2015-01-01,-7.916149824614936,4.913013782767004,-3.1342891766215333,0.6029777808065103,-1.8180024106554427,-1.5272991511296565,-0.5666781391372482,0.7215337486267639,-0.057545696725470066,0.007216936499758948,1.0201005049583938,2.542147859518426,-0.14738840550537752,1.8930816600314522,0.1778033026892297,1.859766512198843,-2.5404543856644057,-1.7617415495310518,1.8588684390313992
2015-01-02,-7.671743231308874,5.455945367898213,-3.5262525043638195,0.9537230545771355,-2.049998259237364,-2.1833849730213015,0.018983637589466952,2.1067807327082373,-0.3797554820690519,-1.2089459727167138,-1.2293595380239644,1.5929806724299793,-0.35607834023780155,-1.1737637998358779,-0.10874347879155902,2.3341782005258915,-2.0995779069794103,-0.36471343222361535,0.34708831978858995
2015-01-05,-7.537647918434874,5.239671313699162,-3.5091041914054886,0.7227463401495134,-1.8813939199314271,-1.7052364725767528,0.08333441722623403,0.788828002173128,0.7257761368701091,-0.14104873219880673,0.39570196638447647,1.8864361271748395,1.7041336560763678,1.0586868643669676,0.04039497259654282,1.9306901747064418,-2.401682885347256,-0.05128402759531652,0.27403910406282683
2015-01-06,-7.4820539950203555,5.280031952009641,-3.811430245532248,0.9746670412557152,-1.8421973522684532,-2.15989597503224,0.060775371905363335,1.5364280227728293,0.15792257059863632,-0.6742378329596563,-0.4790169643353062,1.0704549035329418,0.8124306571057903,-0.6643647417817752,-0.08306571752952983,2.651869905311073,-2.0188864373469877,0.12324287381949751,0.19658885762601902
2015-01-07,-7.419189139635851,5.099028089030521,-3.791472470029082,0.8238208960373745,-1.7085468170688105,-1.8269963003309035,-0.0018166520507987213,0.7063478181009547,0.6155524900675426,-0.0370992148182701,0.6486839913494103,1.397260819254775,1.690370061896207,0.8515857555687438,0.03750509261329639,2.41993248524693,-2.266946100574299,0.18166516551413833,0.36967798791119577
2015-01-08,-7.422541162367812,4.802802619516993,-3.6798240462685006,0.5145036813801106,-1.485766985897257,-1.4957468193980037,-0.383033147687139,0.13469458958914307,0.5011542950087493,0.06166593590883784,1.1169086584582242,1.934014124719042,1.1106036063680902,0.5971596772061315,0.08411590499029682,2.404550320045298,-2.466237955399148,-0.022915522904686375,0.2824484942478077
2015-01-09,-7.506918485082501,4.24839865506818,-2.914590010482834,-0.2511555074378194,-1.6768771449114872,-0.26138175389310625,-0.14278629686253724,-1.2966330057240056,1.2503553026306962,0.08009396767868981,0.7710905694736746,1.3121293872780457,0.6193468821216535,-1.278161939208475,-0.061552306295757364,3.1243540217695416,-2.1318386092988,-0.47091063731696553,0.693949712297003
2015-01-12,-7.57548018697874,3.9931034492450532,-2.6629119649727198,-0.592857182030713,-1.430163666697823,-0.03563042627790364,-0.8467029707695263,-1.4206223242432952,0.3863578599178596,0.04386883824767265,1.3908223404511744,2.292596917199207,0.030956965328338117,-0.7712633650645029,-0.020711757056388325,2.8471835078375394,-2.2724501710720904,-0.10545752081758966,0.4302988121037774
2015-01-13,-7.5622921400564325,3.8193274966279334,-2.547611996316206,-0.7741204205252451,-1.288548740872857,0.030709668871002103,-1.3099908341834081,-1.2776500669657689,-0.334753439690534,-0.10896356283666336,1.5707252213449385,2.6675567018242115,-0.3578565233616378,-0.6659843897274516,-0.03957217662681099,2.8130202653899636,-2.1478588163345447,0.3388894993680925,0.40026831542296387
2015-01-14,-7.566702511225526,3.9688619857495486,-1.8990935028111473,-1.0510821967148334,-1.9146736371040087,0.8370809495936858,-0.4393312643268921,-1.9580750078566622,0.5010087855236277,-0.1715132524000895,0.9277592898846417,2.032129636075262,0.33545877872615554,-1.287371876668629,-0.20006041671526167,3.050412472974442,-1.8912888147774694,0.35148453678000036,0.7251653650691215
2015-01-15,-7.678035867635136,2.544092823028049,-2.460974466261054,-1.816070171667537,-0.6124074936508714,-0.08360164743684675,-1.6670399762588628,-0.7564989623328015,-0.7032460254850058,-1.1640842351042326,-0.461389795974228,1.8973387595056204,-0.18105391900571402,-1.1410363076476617,-0.29019095631460834,3.242169241709633,-1.6755286669468918,0.8362986067937871,0.6487185112874191
2015-01-16,-7.739639383943023,1.6434293382469247,-2.1512927108787063,-2.630678499313407,-0.1913360521146558,0.3173856403948719,-1.7546419322504736,-1.3348693355418308,-0.10522697856663092,-0.959794550524881,-0.3478997601085488,2.064000154804918,0.9533609151624965,0.564851022167155,-0.20729206236354902,2.817076688864238,-2.124190654119611,0.8704703894919944,0.20831077547151225
2015-01-19,-7.836851984745742,0.8654954291755474,-2.202475750195195,-3.0861645977016408,0.29470855594417367,0.32063056907434256,-2.115370654638351,-1.49347178469395,-0.18463242661013735,-0.9873482987492077,-0.3776444661009265,2.06620269683331,0.3243464779002624,1.2652104562195527,-0.10236580107306498,2.9131942277953464,-2.235498256744078,0.49594082126403705,0.4038001910837458
2015-01-20,-7.799251584038641,0.9137281404816855,-1.8036920021325458,-3.323206974227938,0.0006169288664990455,0.6907936693485807,-1.5755670183158175,-1.7055203833502532,0.4653306959566216,-1.1542633617838554,-1.128299225597568,1.6593830275578356,0.7613065471223098,0.4188716565646638,-0.1879042355782487,2.939714682208246,-2.356870216133109,0.4344701475201852,-0.2702443570744264
2015-01-21,-7.861496387800914,0.7020546371190556,-2.1182401873067405,-3.2924777093561772,0.4601595219337513,0.42358316401743307,-2.1450645921835143,-1.879417135421453,0.5361363997276971,-0.6810089261661109,-0.2449985585543983,1.9329018574311168,1.3809101780794977,1.079951560552577,-0.10244144851636149,2.7701460607721096,-2.4585781796328496,0.4501301028219238,-0.29025937260661855
2015-01-22,-7.512297551347667,2.383992741932944,-3.4019529159751762,-1.336563103227964,-0.5480614075346592,-1.7441791983157906,-0.5633045739904973,1.756950952440835,-1.0101260828636505,-2.267288430838395,-2.7983483584691897,0.27599948625901444,-0.18736862166425333,0.4476721252895166,-0.21468367129391805,3.391066046949975,-1.9855304453962395,0.5919187744120317,-0.6212967228901398
2015-01-23,-7.471719382945165,2.11797789009222,-2.834621452674431,-1.683235076168503,-0.8085404965221152,-0.6527743535025924,-0.2954905452310442,0.1321349796370302,-0.08434146455328514,-1.2758779496215442,-1.1960911888448291,0.37623811451933226,0.20438815144065592,2.167875326930661,0.024460172049528942,3.4090889760592984,-1.934828714084859,0.11681442390304295,0.523515577044033
2015-01-26,-7.4419131745715275,2.4633176058285966,-1.167460987247393,-2.4506935169776494,-2.001101735824778,1.0272593565445156,1.12790117622951,-0.9962026699182166,1.3081038373084632,-1.5699323972884807,-2.498076456298798,0.1260309134266556,0.4607684834494098,0.7356740301452512,-0.10837705741892864,3.27987012216782,-2.1600171815915474,-0.1792399240106231,-0.03791780633295136
2015-01-27,-7.497530908835488,3.0057824962543322,-0.3186678356829739,-2.3398153908629946,-2.7353917044585874,1.518185627259906,1.4854711347483576,-0.8825753029250806,0.9147796893573996,-1.4717688087723921,-2.071523433275616,0.5654133516598143,-0.060085680752144266,1.8152523087711956,0.007901073696920658,2.9923167156045736,-2.2524022111244153,-0.31822084186319594,0.12329383156316227
2015-01-28,-7.516887380986812,3.1834658984173196,-0.7256517100298537,-1.9799458806629093,-2.4313333140173885,0.7977720451784304,0.7598602989372526,0.026042780849007477,-0.11740298439101167,-1.4778537118121782,-1.5174138438430185,1.2021853436160153,-0.297476168102692,2.574496910515296,0.09472861226597085,2.6455224070593077,-2.1294223825660668,0.29259144154646294,-0.028960568575807047
2015-01-29,-7.560438155688371,2.369878762430393,-1.205103673596076,-2.1985780741622043,-1.8968137846430444,0.03375349467076525,-0.017997087281715205,1.0590627642386787,-1.172199025445452,-1.3137112454195246,-0.571130695083622,1.9253195822604736,0.48429473574359727,1.286537585391818,0.033350019651725,2.4296164606171473,-1.8917365724937485,1.3148813741062972,-0.516664332836509
2015-01-30,-7.712090437532712,1.4372040897593148,-0.9332873812625774,-2.623733089309116,-1.493111794944937,0.06560328606017152,-0.572204094962207,0.6328648310579372,-0.6309937587101182,-0.4118521771833118,0.9127378672537386,1.9509588095731876,2.180388970386283,0.5928897084657676,0.06236883935059899,2.546302251377409,-1.6188487296809217,1.735035043198278,-0.8292436956159026
2015-02-02,-7.763754853212824,1.2606327127250283,-1.5393565780205238,-2.3540002193339777,-1.2967124723124583,-0.6183425755906438,-0.5698971026865788,1.275856627460948,-0.7035803962171652,-0.48769064995749856,0.673239384472472,1.5376471711334452,1.737450413823036,-0.19613140506637522,0.08958167430441367,2.7916336825545365,-1.4427335039820428,1.326239167119159,-0.5308486782767512
2015-02-03,-7.654932708854637,1.8741828531813838,-0.22562513066004944,-2.7007681983704526,-2.2287120965845357,0.47560171112717164,0.6810492081950705,0.2689497701333619,1.1853494316762159,-0.4465951046060894,-0.17709083931998693,1.663427701448029,1.9867487850674763,-1.0111787459393344,0.1328697172407021,2.2943999274732505,-2.0175951739188327,0.9467863772928122,-1.1469531076209838
