Date,Open,High,Low,Close,IMF_0,IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8,trend,returns,volatility,CPI_CPI_diff,CPI_CPI_YOY_diff,INFLATION_INFLATION_diff,INFLATION_INFLATION_YOY_diff,REAL_GDP_REAL_GDP_diff,UNEMPLOYMENT_UNEMPLOYMENT_diff,MA5,MA_dist_5,MA10,MA_dist_10,MA20,MA_dist_20,MA50,MA_dist_50,RSI,MACD,MACD_signal,MACD_hist,BB_middle,BB_upper,BB_lower,BB_width,BB_position,momentum_5,volatility_5,momentum_10,volatility_10,momentum_20,volatility_20,signal,trend_score,tech_score,momentum_score,macro_score
2015-01-20,0.1607,0.1609,0.1606,0.1609,5.42654636483081e-05,-0.00014528019671477234,0.0002557807954865007,0.000705109119964989,4.516408293425856e-05,-0.0015935937918649,0.0068852149117708894,0.001395339344113813,0.1532980002706609,0.1532980002706609,0.001244555071561848,0.001691301793040881,-136.08748387096776,0.9774368646251252,-136.08748387096776,0.9774368646251252,15468791068309.818,-3.6645161290322577,0.16112,-0.0013654419066535855,0.16109,-0.0011794648954002326,0.16086,-0.005346263831903516,0.160226,-0.0032828629560745365,43.999975360013224,-3.561936297746815e-05,-2.0221791381084943e-05,-1.5397571596383207e-05,0.16086,0.16174828634548716,0.15997171365451285,0.011044216654073787,0.01592186215113006,-0.002479851208927575,0.0022092730684114313,0.0,0.0016007110113495672,-0.007444168734491385,0.001691301793040881,0,2,1,2,0
2015-01-21,0.1609,0.1609,0.1606,0.1609,-3.2118478123432434e-05,0.0001054818008571054,0.00017002797682158177,0.0006286381862766503,3.983372092214327e-05,-0.0015876598416791085,0.006884311896702212,0.0013935863820052137,0.15329789835621763,0.15329789835621763,0.0,0.001691301793040881,-136.0292580645161,0.9774368646251252,-136.0292580645161,0.9774368646251252,15436518242221.053,-3.667741935483871,0.16104000000000002,-0.0008693492300051477,0.16109,-0.0011794648954002326,0.16086,-0.005346263831903516,0.160226,-0.0032828629560745365,43.999975360013224,-4.691188389055467e-05,-2.555980988297889e-05,-2.1352074007575782e-05,0.16086,0.16174828634548716,0.15997171365451285,0.011044216654073787,0.01592186215113006,-0.002479851208927575,0.0022092730684114313,0.0,0.0016007110113495672,-0.007444168734491385,0.001691301793040881,0,1,1,2,0
2015-01-22,0.1609,0.161,0.1609,0.161,0.0001868543405143401,0.0001837191220754535,5.109441660557189e-05,0.0005521042949643069,3.3936935788320004e-05,-0.0015804459346957004,0.00688313830911156,0.0013918080378561247,0.15329779047778,0.15329779047778,0.0006215040397763438,0.001691301793040881,-135.97103225806455,0.9774368646251252,-135.97103225806455,0.9774368646251252,15404245416132.285,-3.670967741935484,0.16092,0.0004971414367387319,0.1611,-0.000620732464307815,0.16086,-0.005346263831903516,0.160226,-0.0032828629560745365,47.99997312001524,-4.724748421969238e-05,-2.9897344750321595e-05,-1.7350139469370787e-05,0.16086,0.16174828634548716,0.15997171365451285,0.011044216654073787,0.01592186215113006,-0.003712871287128605,0.0019312643761711993,0.0006215040397763438,0.001612681947756599,-0.007444168734491385,0.001691301793040881,0,2,1,2,0
2015-01-23,0.161,0.1611,0.1605,0.1605,7.05133040405503e-05,8.1902330773802e-06,-7.996728236674145e-05,0.000476309516134285,2.7526378419029226e-05,-0.0015719479046626926,0.006881694740750046,0.0013900043773930112,0.15329767663721516,0.15329767663721516,-0.0031055900621117516,0.001691301793040881,-135.9128064516129,0.9774368646251252,-135.9128064516129,0.9774368646251252,15371972590043.518,-3.6741935483870964,0.1608,-0.001865671641791012,0.16105,-0.003415088481837907,0.16086,-0.005346263831903516,0.160226,-0.0032828629560745365,46.15382130178837,-8.685802596794523e-05,-4.128948099384632e-05,-4.556854497409891e-05,0.16086,0.16174828634548716,0.15997171365451285,0.011044216654073787,0.01592186215113006,-0.003724394785847185,0.0019347785412031349,-0.0031055900621117516,0.0018781749737731197,-0.007444168734491385,0.001691301793040881,0,1,1,2,0
2015-01-26,0.1605,0.1611,0.1596,0.1599,-0.00016666848838716274,-0.00016152064835511042,-0.00019807398362391303,0.00040205591989281086,2.0656826003912147e-05,-0.0015621637116311278,0.006879981783368562,0.0013881754663420131,0.15329755683639,0.15329755683639,-0.0037383177570095016,0.001691301793040881,-135.7381290322581,0.9774368646251252,-135.7381290322581,0.9774368646251252,15275154111777.217,-3.6838709677419352,0.16063999999999998,-0.004606573705179225,0.16092,-0.00633855331841922,0.16086,-0.005346263831903516,0.160226,-0.0032828629560745365,33.33331777778504,-0.00016476533900752766,-6.598465259658259e-05,-9.878068641094506e-05,0.16086,0.16174828634548716,0.15997171365451285,0.011044216654073787,0.01592186215113006,-0.004978220286247836,0.0022693114777588906,-0.008064516129032362,0.002071422858344305,-0.007444168734491385,0.001691301793040881,0,0,1,2,0
2015-01-27,0.1599,0.1601,0.1598,0.1601,0.00013380051660694483,-0.00010785100654407893,-0.0002801393028086031,0.00033014557634571053,1.338641989090734e-05,-0.0015510946798103216,0.0068780000287184985,0.0013863213704291958,0.15329743107717175,0.15329743107717175,0.001250781738586726,0.001691301793040881,-135.67990322580647,0.9774368646251252,-135.67990322580647,0.9774368646251252,15242881285688.447,-3.6870967741935488,0.16047999999999998,-0.0023678963110667466,0.1608,-0.0043532338308458094,0.16086,-0.005346263831903516,0.160226,-0.0032828629560745365,37.49998359375728,-0.00020797174849429556,-9.43820717761252e-05,-0.00011358967671817036,0.16086,0.16174828634548716,0.15997171365451285,0.011044216654073787,0.01592186215113006,-0.0049720323182100845,0.002270849310944567,-0.007439553626782391,0.0021285131625556532,-0.007444168734491385,0.001691301793040881,0,1,1,2,0
2015-01-28,0.1601,0.1611,0.1599,0.16,-3.2443690632836396e-05,6.307741515138891e-05,-0.00031653703349503886,0.00026138055559913513,5.77891002624145e-06,-0.0015387477420077515,0.006875750068550772,0.001384442155380674,0.15329729936142744,0.15329729936142744,-0.0006246096189880257,0.001691301793040881,-135.62167741935485,0.9774368646251252,-135.62167741935485,0.9774368646251252,15210608459599.68,-3.6903225806451614,0.1603,-0.0018714909544603538,0.16067,-0.004170037966017327,0.16086,-0.005346263831903516,0.160226,-0.0032828629560745365,36.363620936645894,-0.0002474300835794696,-0.0001249916741367941,-0.0001224384094426755,0.16086,0.16174828634548716,0.15997171365451285,0.011044216654073787,0.01592186215113006,-0.005593536357986206,0.0022190655090332154,-0.008059516429014257,0.002113351688700988,-0.007444168734491385,0.001691301793040881,0,0,1,2,0
2015-01-29,0.1611,0.1611,0.1596,0.16,-3.0712933206558504e-05,0.00012168756026941179,-0.00031308968957742984,0.00019641477462634238,-2.0945474638753018e-06,-0.0015251372372114048,0.006873232494616722,0.0013825378869228887,0.15329716169102392,0.15329716169102392,0.0,0.001691301793040881,-135.56345161290324,0.9774368646251252,-135.56345161290324,0.9774368646251252,15178335633510.914,-3.693548387096774,0.1601,-0.0006246096189880636,0.16050999999999999,-0.0031773721263471605,0.1608,-0.004975124378109422,0.160226,-0.0032828629560745365,34.374984960943976,-0.0002755250175227597,-0.00015509834281398724,-0.00012042667470877247,0.1608,0.16175145318218748,0.15984854681781252,0.011833994803326845,0.07959045438225261,-0.006211180124223614,0.002112004614942329,-0.009900990099009799,0.001926129963949438,-0.007444168734491385,0.001691301793040881,0,0,1,2,0
2015-01-30,0.16,0.1611,0.1596,0.16,9.840612977220731e-05,2.027552263019034e-05,-0.00028158500442168697,0.00013526905560354535,-1.015867109706516e-05,-0.0015102816297646855,0.006870447898667339,0.001380608630781654,0.1532970180678285,0.1532970180678285,0.0,0.0016921989905330811,-135.50522580645165,0.9774368646251252,-135.50522580645165,0.9774368646251252,15146062807422.146,-3.6967741935483875,0.16,0.0,0.1604,-0.002493765586034811,0.160745,-0.004634669818656852,0.160226,-0.0032828629560745365,29.999986000006245,-0.0002943968316661272,-0.00018295804058441524,-0.00011143879108171194,0.160745,0.1617491492864478,0.1597408507135522,0.012493692325705831,0.12903922252663474,-0.0031152647975077885,0.0018703289611988006,-0.006828057107386654,0.001795155275461095,-0.006828057107386654,0.0016921989905330811,0,1,1,2,0
2015-02-02,0.16,0.16,0.1593,0.1597,-9.433078502129588e-05,-8.29476358895744e-05,-0.00023074792761731456,7.764409308577183e-05,-1.8336641584412505e-05,-0.0014942009218182862,0.00686739687245369,0.0013786544526833608,0.15329686849370808,0.15329686849370808,-0.00187499999999996,0.0016567916191334681,-135.40378571428573,0.9774368646251252,-135.40378571428573,0.9774368646251252,15152917621780.219,-3.685714285714286,0.15996000000000002,-0.0016254063515879606,0.16029999999999997,-0.003742981908920535,0.16069499999999998,-0.006191854133606947,0.160226,-0.0032828629560745365,24.99998906250478,-0.00032975911532071023,-0.00021231825553167424,-0.00011744085978903599,0.16069499999999998,0.16180281909980584,0.1595871809001941,0.013787847783762632,0.05091945960566575,-0.0012507817385865039,0.0011355948792087732,-0.0062227753578095735,0.0017367901710466551,-0.0062227753578095735,0.0016567916191334681,0,0,0,2,0
2015-02-03,0.1597,0.1611,0.1595,0.1598,-2.2552343577622987e-05,-6.785251585423812e-05,-0.00016674696076595717,2.3150178746285084e-05,-2.6550973395436742e-05,-0.0014769157817639384,0.006864080007726965,0.001376675418354349,0.1532967129705296,0.1532967129705296,0.0006261740763930934,0.001631820676408077,-135.3821785714286,0.9774368646251252,-135.3821785714286,0.9774368646251252,15172481442003.64,-3.678571428571429,0.15990000000000001,-0.0006253908692934129,0.16019,-0.0024346089019289686,0.16064,-0.005229083665338691,0.160226,-0.0032828629560745365,27.272715702484007,-0.0003457294615991646,-0.00023900049674517235,-0.00010672896485399227,0.16064,0.16181231215530403,0.15946768784469598,0.014595519861852943,0.14173364739097105,-0.0018738288569644101,0.0009481434495406536,-0.006836544437538783,0.001672749112271213,-0.006836544437538783,0.001631820676408077,0,0,1,2,0
2015-02-04,0.1598,0.16,0.1597,0.16,9.054438759055556e-05,-1.0709989326842024e-05,-8.973293239512583e-05,-2.8651396794295193e-05,-3.472381485864793e-05,-0.001458447244134784,0.006860497896238303,0.0013746715935204837,0.15329655150016033,0.15329655150016033,0.0012515644555695093,0.0016691833355845268,-135.36057142857146,0.9774368646251252,-135.36057142857146,0.9774368646251252,15192045262227.059,-3.6714285714285717,0.1599,0.000625390869293413,0.1601,-0.0006246096189880636,0.160595,-0.003704972134873343,0.160226,-0.0032828629560745365,24.99998906250478,-0.0003383474883232873,-0.00025886989506079534,-7.947759326249197e-05,0.160595,0.16179407859362266,0.15939592140637732,0.0149329505105722,0.25189282705716437,0.0,0.0011698430514902561,-0.005593536357986206,0.001773445632871781,-0.005593536357986206,0.0016691833355845268,0,1,1,2,0
2015-02-05,0.16,0.1611,0.1597,0.1599,-8.382152201475748e-05,1.6754970168481632e-05,1.19103332059516e-06,-7.82090818224018e-05,-4.277606982163345e-05,-0.001438817587944337,0.006856651129738774,0.0013726430439081302,0.15329638408446714,0.15329638408446714,-0.0006250000000000977,0.0016695336400863994,-135.3389642857143,0.9774368646251252,-135.3389642857143,0.9774368646251252,15211609082450.479,-3.6642857142857146,0.15988,0.00012509382036522546,0.15999,-0.0005625351584474451,0.160545,-0.0040175651686443475,0.160226,-0.0032828629560745365,28.57141428572129,-0.00033668528717181734,-0.00027443297348299974,-6.22523136888176e-05,0.160545,0.16177356356003772,0.15931643643996227,0.015304912143482844,0.23749831877636018,-0.0006250000000000977,0.0012028420192892015,-0.006832298136646098,0.0017243518220267592,-0.00621504039776255,0.0016695336400863994,0,0,1,2,0
2015-02-06,0.1599,0.1603,0.1599,0.1601,7.753689874093597e-05,-4.526521119497533e-06,0.00010229782080146452,-0.00012597132462431745,-5.062581142171321e-05,-0.0014180519229170544,0.006852540299979614,0.0013705898352432285,0.15329621072531732,0.15329621072531732,0.001250781738586726,0.0016937732202326188,-135.31735714285716,0.9774368646251252,-135.31735714285716,0.9774368646251252,15231172902673.898,-3.6571428571428575,0.1599,0.0012507817385866526,0.15995,0.0009377930603312502,0.1605,-0.0024922118380063018,0.160226,-0.0032828629560745365,38.4615177514902,-0.0003155917074985082,-0.00028266472028610145,-3.292698721240673e-05,0.1605,0.16172431506093038,0.15927568493906963,0.015256262441500005,0.33664335563427383,0.0006249999999998757,0.0013555630722946357,-0.0024922118380062974,0.001589618570872651,-0.005590062111801353,0.0016937732202326188,0,1,2,2,0
2015-02-09,0.1601,0.1602,0.1598,0.16,-7.442108134604613e-05,-1.0897220548154905e-05,0.00019936189041171127,-0.0001723865734861748,-5.8188864969534155e-05,-0.0013961776066034155,0.006848165998711666,0.0013685120332521936,0.15329603142457776,0.15329603142457776,-0.0006246096189880257,0.0016565651259952373,-135.25253571428573,0.9774368646251252,-135.25253571428573,0.9774368646251252,15289864363344.16,-3.635714285714286,0.15996,0.0002500625156289838,0.15996,0.0002500625156289838,0.16044,-0.0027424582398404137,0.160226,-0.0032828629560745365,31.999982080010568,-0.0003034461199197258,-0.0002868210002128263,-1.6625119706899488e-05,0.16044,0.16163718969169244,0.15924281030830756,0.014923830611972584,0.31623630613709275,0.0018785222291797243,0.000948375406523735,0.000625390869293474,0.001039991527634787,-0.007444168734491385,0.0016565651259952373,0,0,2,2,0
2015-02-10,0.16,0.1611,0.1599,0.1602,7.529445737991103e-05,-4.444075133258205e-06,0.00027987124131483834,-0.0002179032766942565,-6.538023848351267e-05,-0.0013732228138466055,0.006843528817686295,0.001366409703661116,0.15329584618411546,0.15329584618411546,0.0012499999999999734,0.0016822063270736543,-135.2309285714286,0.9774368646251252,-135.2309285714286,0.9774368646251252,15309428183567.58,-3.628571428571429,0.16004,0.0009997500624845117,0.15997,0.0014377695817966367,0.160385,-0.0011534744520995774,0.160226,-0.0032828629560745365,37.037017832658,-0.0002745178547805538,-0.0002843603711263718,9.842516345818023e-06,0.160385,0.16151502095928394,0.15925497904071606,0.014091354668877256,0.41814311120511444,0.0025031289111390187,0.0010273013977434573,0.0006246096189881367,0.001039892349731913,-0.006819590824550414,0.0016822063270736543,0,1,3,2,0
2015-02-11,0.1602,0.1611,0.16,0.1601,-4.6921833175342405e-05,-5.007987532262854e-07,0.0003331559072867956,-0.00026296988253492036,-7.211445616221554e-05,-0.0013492162033092838,0.006838629348654618,0.0013642829121960605,0.1532956550057975,0.1532956550057975,-0.0006242197253434334,0.0016813421132588103,-135.20932142857143,0.9774368646251252,-135.20932142857143,0.9774368646251252,15328992003790.998,-3.621428571428572,0.16006,0.00024990628514297443,0.15998,0.0007500937617200977,0.160325,-0.0014033993450803242,0.160226,-0.0032828629560745365,33.333316049391684,-0.0002567020589617497,-0.0002788287086934474,2.2126649731697722e-05,0.160325,0.16137506265477222,0.15927493734522777,0.013099175484450047,0.3928635358197704,0.0006249999999998757,0.0010269802259890203,0.0006249999999998757,0.0010398637140060318,-0.007439553626782391,0.0016813421132588103,0,0,3,2,0
2015-02-12,0.1601,0.1602,0.1599,0.1601,-6.751117508005383e-05,3.6296440510233785e-05,0.0003507219715069307,-0.00030807256052008407,-7.83057455131248e-05,-0.0013241867303460458,0.006833468183367673,0.0013621317245833928,0.15329545789149107,0.15329545789149107,0.0,0.0016009139417302583,-135.1877142857143,0.9774368646251252,-135.1877142857143,0.9774368646251252,15348555824014.418,-3.6142857142857148,0.1601,0.0,0.15999,0.0006875429714357084,0.16025,-0.00093603744149773,0.160226,-0.0032828629560745365,40.90906487604951,-0.0002398184347850718,-0.0002710266539117723,3.120821912670047e-05,0.16025,0.16111450472587058,0.15938549527412943,0.010789450556887039,0.41324512434043775,0.001250781738586726,0.0009477955264356706,0.0006249999999998757,0.0010398637140060318,-0.009282178217821846,0.0016009139417302583,0,0,3,2,0
2015-02-13,0.1601,0.1602,0.1601,0.1602,8.0692507560779e-05,4.021856694516911e-05,0.00033155210834652954,-0.0003536884616876463,-8.386822489420045e-05,-0.001298163459459282,0.006828045913576528,0.0013599562065491773,0.15329525484306294,0.15329525484306294,0.0006246096189881367,0.0014917152460782685,-135.16610714285716,0.9774368646251252,-135.16610714285716,0.9774368646251252,15368119644237.838,-3.6071428571428577,0.16012,0.0004996252810392002,0.16001,0.0011874257858883552,0.160205,-3.121001217176271e-05,0.160226,-0.0032828629560745365,58.823480968898515,-0.00021588034251235344,-0.0002599973916318885,4.4117049119535084e-05,0.160205,0.16097133097150945,0.15943866902849052,0.009566879579407207,0.49673770199439504,0.0006246096189881367,0.000814571118341236,0.0012499999999999734,0.001054319693766553,-0.005586592178770888,0.0014917152460782685,0,1,3,2,0
