date,CPI,CPI_YOY
2014-12-31,99.9,0.5005005005005003
2015-01-31,99.2,0.5005005005005003
2015-02-28,99.5,0.5005005005005003
2015-03-31,99.6,0.5005005005005003
2015-04-30,99.9,0.5005005005005003
2015-05-31,100.1,0.5005005005005003
2015-06-30,100.1,0.5005005005005003
2015-07-31,100.0,0.5005005005005003
2015-08-31,100.3,0.5005005005005003
2015-09-30,100.2,0.5005005005005003
2015-10-31,100.3,0.5005005005005003
2015-11-30,100.3,0.5005005005005003
2015-12-31,100.4,0.5005005005005003
2016-01-31,99.9,0.7056451612903247
2016-02-29,100.1,0.6030150753768782
2016-03-31,100.4,0.8032128514056325
2016-04-30,100.6,0.700700700700696
2016-05-31,100.8,0.6993006993007089
2016-06-30,101.0,0.899100899100902
2016-07-31,100.9,0.9000000000000119
2016-08-31,101.2,0.8973080757726848
2016-09-30,101.5,1.2974051896207595
2016-10-31,101.6,1.2961116650049842
2016-11-30,101.8,1.495513459621134
2016-12-31,102.2,1.7928286852589626
2017-01-31,101.8,1.9019019019018923
2017-02-28,102.4,2.29770229770232
2017-03-31,102.7,2.290836653386452
2017-04-30,103.2,2.5844930417495027
2017-05-31,103.5,2.6785714285714413
2017-06-30,103.5,2.4752475247524774
2017-07-31,103.5,2.5768087215064295
2017-08-31,104.0,2.7667984189723382
2017-09-30,104.3,2.758620689655178
2017-10-31,104.4,2.755905511811041
2017-11-30,104.7,2.8487229862475427
2017-12-31,105.0,2.739726027397249
2018-01-31,104.5,2.6522593320235766
2018-02-28,104.9,2.44140625
2018-03-31,105.1,2.336903602726381
2018-04-30,105.5,2.2286821705426396
2018-05-31,105.9,2.3188405797101463
2018-06-30,105.9,2.3188405797101463
2018-07-31,105.9,2.3188405797101463
2018-08-31,106.5,2.4038461538461453
2018-09-30,106.6,2.2051773729625967
2018-10-31,106.7,2.2030651340996243
2018-11-30,106.9,2.1012416427889313
2018-12-31,107.1,2.0000000000000018
2019-01-31,106.4,1.81818181818183
2019-02-28,106.8,1.8112488083889433
2019-03-31,107.0,1.8078020932445371
2019-04-30,107.6,1.9905213270142053
2019-05-31,107.9,1.8885741265344702
2019-06-30,107.9,1.8885741265344702
2019-07-31,108.0,1.9830028328611915
2019-08-31,108.3,1.6901408450704203
2019-09-30,108.4,1.6885553470919357
2019-10-31,108.3,1.4995313964386137
2019-11-30,108.5,1.4967259120673537
2019-12-31,108.5,1.3071895424836555
2020-01-31,108.3,1.7857142857142794
2020-02-29,108.6,1.6853932584269593
2020-03-31,108.6,1.495327102803734
2020-04-30,108.6,0.9293680297397744
2020-05-31,108.6,0.6487488415199083
2020-06-30,108.8,0.8341056533827551
2020-07-31,109.2,1.1111111111111072
2020-08-31,108.8,0.4616805170821747
2020-09-30,109.2,0.7380073800737907
2020-10-31,109.2,0.8310249307479367
2020-11-30,109.1,0.5529953917050578
2020-12-31,109.4,0.8294930875575979
2021-01-31,109.3,0.9233610341643494
2021-02-28,109.4,0.7366482504604255
2021-03-31,109.7,1.0128913443830712
2021-04-30,110.4,1.6574585635359185
2021-05-31,111.0,2.20994475138121
2021-06-30,111.4,2.389705882352944
2021-07-31,111.4,2.0146520146520075
2021-08-31,112.1,3.0330882352941124
2021-09-30,112.4,2.930402930402942
2021-10-31,113.4,3.8461538461538547
2021-11-30,114.1,4.582951420714942
2021-12-31,114.7,4.844606946983543
2022-01-31,114.6,4.849039341262573
2022-02-28,115.4,5.484460694698345
2022-03-31,116.5,6.198723792160443
2022-04-30,119.0,7.789855072463769
2022-05-31,119.7,7.837837837837847
2022-06-30,120.5,8.168761220825838
2022-07-31,121.2,8.797127468581678
2022-08-31,121.8,8.652988403211426
2022-09-30,122.3,8.807829181494654
2022-10-31,124.3,9.611992945326264
2022-11-30,124.8,9.377738825591585
2022-12-31,125.3,9.241499564080202
2023-01-31,124.8,8.900523560209429
2023-02-28,126.0,9.185441941074512
2023-03-31,126.8,8.84120171673819
2023-04-30,128.3,7.815126050420185
2023-05-31,129.1,7.852965747702578
2023-06-30,129.4,7.385892116182569
2023-07-31,129.0,6.435643564356441
2023-08-31,129.4,6.239737274220047
2023-09-30,130.1,6.377759607522493
2023-10-31,130.2,4.746580852775528
2023-11-30,130.0,4.166666666666674
2023-12-31,130.5,4.150039904229841
2024-01-31,130.0,4.166666666666674
2024-02-29,130.8,3.809523809523818
2024-03-31,131.6,3.785488958990535
2024-04-30,132.2,3.039750584567402
2024-05-31,132.7,2.7885360185902375
2024-06-30,133.0,2.782071097372474
2024-07-31,132.9,3.023255813953485
2024-08-31,133.4,3.091190108191655
2024-09-30,133.5,2.613374327440443
2024-10-31,134.3,3.149001536098317
2024-11-30,134.6,3.5384615384615348
2024-12-31,135.1,3.5249042145593767
2025-01-31,135.1,3.923076923076918
